,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
28,0.45917553901672364,0.026593707941808903,0.28864483833312987,0.0716367515342526,0.15070707070707073,scale,rbf,"{'C': 0.15070707070707073, 'gamma': 'scale', 'kernel': 'rbf'}",0.6745454545454546,0.6872727272727273,0.6654545454545454,0.6636363636363637,0.6794171220400729,0.6740652425898327,0.008788816646202981,138,0.7276034561164165,0.7221464301955435,0.7257844474761255,0.7257844474761255,0.7204545454545455,0.7243546653437513,0.0026355429420378256
29,0.33309140205383303,0.015698314954330553,0.10253791809082032,0.007057621226470751,0.15070707070707073,scale,sigmoid,"{'C': 0.15070707070707073, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6709090909090909,0.68,0.6545454545454545,0.66,0.6848816029143898,0.6700672296737872,0.011498773218426319,151,0.692587539790814,0.6916780354706685,0.6975898135516144,0.7030468394724875,0.6859090909090909,0.6941622638389351,0.00578705090775163
30,1.0496091365814209,0.03150005067757085,0.29042820930480956,0.012148336466667456,0.15070707070707073,auto,rbf,"{'C': 0.15070707070707073, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
31,0.3047809600830078,0.013406319608828307,0.09414191246032715,0.0067280757013059795,0.15070707070707073,auto,sigmoid,"{'C': 0.15070707070707073, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.30363636363636365,0.3236363636363636,0.33454545454545453,0.32181818181818184,0.33879781420765026,0.32448683556880276,0.012235743708275437,294,0.31241473396998637,0.2955889040472942,0.3165075034106412,0.318781264211005,0.2686363636363636,0.3023857538550581,0.018729845273953608
32,0.4330359935760498,0.025627587653422622,0.24814753532409667,0.02148162146064042,0.17080808080808083,scale,rbf,"{'C': 0.17080808080808083, 'gamma': 'scale', 'kernel': 'rbf'}",0.6745454545454546,0.6872727272727273,0.6672727272727272,0.6745454545454546,0.6794171220400729,0.6766106971352874,0.006592162656695854,129,0.7307867212369259,0.7239654388358344,0.7307867212369259,0.7294224647567076,0.7277272727272728,0.7285377237587334,0.0025479939653732966
33,0.3101759910583496,0.014334502728555042,0.08835816383361816,0.005303775164986558,0.17080808080808083,scale,sigmoid,"{'C': 0.17080808080808083, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6727272727272727,0.6909090909090909,0.6618181818181819,0.6563636363636364,0.6848816029143898,0.6733399569465143,0.013139301385049,141,0.6953160527512505,0.6962255570713961,0.702137335152342,0.7062301045929968,0.6904545454545454,0.6980727190045062,0.00551564734813338
34,1.0875062942504883,0.052166062726123466,0.3707934856414795,0.07547460539144975,0.17080808080808083,auto,rbf,"{'C': 0.17080808080808083, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
35,0.3235499382019043,0.018950124153936775,0.12127914428710937,0.010204643262731895,0.17080808080808083,auto,sigmoid,"{'C': 0.17080808080808083, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.2927272727272727,0.34363636363636363,0.3290909090909091,0.32727272727272727,0.36429872495446264,0.33140519953634706,0.023452081695223954,285,0.3037744429286039,0.30331969076853116,0.3096862210095498,0.32287403365165984,0.3054545454545455,0.309021786762578,0.007281482587105887
36,0.44022488594055176,0.0061195964644515976,0.28087654113769533,0.027528693141269593,0.19090909090909092,scale,rbf,"{'C': 0.19090909090909092, 'gamma': 'scale', 'kernel': 'rbf'}",0.6727272727272727,0.6909090909090909,0.6709090909090909,0.6709090909090909,0.6830601092896175,0.6777029309488326,0.008002146216858023,124,0.7366984993178718,0.7298772169167803,0.7385175079581628,0.7357889949977262,0.7313636363636363,0.7344491711108356,0.003281135777833209
37,0.3071733474731445,0.01143223011152651,0.09575152397155762,0.010920678677028674,0.19090909090909092,scale,sigmoid,"{'C': 0.19090909090909092, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6763636363636364,0.6909090909090909,0.6636363636363637,0.66,0.6939890710382514,0.6769796323894685,0.01378463641885052,127,0.7048658481127785,0.6984993178717599,0.7066848567530696,0.7130513869940882,0.6931818181818182,0.7032566455827028,0.006847093369222559
38,1.0833553791046142,0.023813272187732524,0.32414999008178713,0.021190085644405693,0.19090909090909092,auto,rbf,"{'C': 0.19090909090909092, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
39,0.30916476249694824,0.029884983018555546,0.09533915519714356,0.008405480779158796,0.19090909090909092,auto,sigmoid,"{'C': 0.19090909090909092, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.2963636363636364,0.3327272727272727,0.3290909090909091,0.32545454545454544,0.36429872495446264,0.3295870177181653,0.0216142561296415,289,0.31105047748976805,0.30331969076853116,0.3101409731696226,0.3160527512505684,0.3004545454545455,0.3082036876266071,0.005610128648893628
40,0.4306618690490723,0.027102963018824675,0.25373053550720215,0.01735663862647146,0.21101010101010104,scale,rbf,"{'C': 0.21101010101010104, 'gamma': 'scale', 'kernel': 'rbf'}",0.6727272727272727,0.6945454545454546,0.6690909090909091,0.6709090909090909,0.6830601092896175,0.678066567312469,0.009558129121932553,122,0.7448840381991815,0.736243747157799,0.7439745338790359,0.7462482946793997,0.74,0.7422701227830831,0.003661532008612209
41,0.303171443939209,0.009790389487830252,0.09257731437683106,0.00415255415509042,0.21101010101010104,scale,sigmoid,"{'C': 0.21101010101010104, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6836363636363636,0.6927272727272727,0.6636363636363637,0.6618181818181819,0.6903460837887068,0.6784328531213777,0.01317812901800043,119,0.7057753524329241,0.700318326512051,0.709868121873579,0.7130513869940882,0.6954545454545454,0.7048935466534376,0.006357699616244297
