,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.01834902763366699,0.0007818579462019603,0.22638320922851562,0.006915603092947232,ball_tree,100,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 100, 'weights': 'uniform'}",0.7208672086720868,0.7262872628726287,0.7289972899728997,0.7010869565217391,0.6820652173913043,0.7118607870861318,0.017814319875089836,7,0.7184531886024423,0.7157394843962008,0.7211668928086838,0.7240677966101695,0.7389830508474576,0.7236820826529908,0.00813659367251895
1,0.01715846061706543,0.00039213765317789955,0.22179465293884276,0.001028169516080248,ball_tree,110,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 110, 'weights': 'uniform'}",0.7262872628726287,0.7154471544715447,0.7100271002710027,0.6983695652173914,0.6875,0.7075262165665135,0.013460060542190871,25,0.7150610583446404,0.7150610583446404,0.7204884667571235,0.7159322033898305,0.7315254237288136,0.7196136421130097,0.0062874619430914125
2,0.018153858184814454,0.0003942582475835781,0.2221928596496582,0.0011569685264917608,ball_tree,120,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 120, 'weights': 'uniform'}",0.7154471544715447,0.7181571815718157,0.7127371273712737,0.7038043478260869,0.6820652173913043,0.706442205726405,0.013108406875498578,34,0.7137042062415196,0.7096336499321574,0.7211668928086838,0.7193220338983051,0.7308474576271187,0.718934848101557,0.007223767767290651
3,0.017344331741333006,0.000475924777721961,0.22362232208251953,0.0014673354177992637,ball_tree,130,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 130, 'weights': 'uniform'}",0.7235772357723578,0.7317073170731707,0.7208672086720868,0.7092391304347826,0.6739130434782609,0.7118607870861318,0.02029374228994559,7,0.7198100407055631,0.7137042062415196,0.7238805970149254,0.7227118644067797,0.7376271186440678,0.7235467654025711,0.007872787726384287
4,0.017549896240234376,0.000470433789811471,0.22381162643432617,0.001366254733331863,ball_tree,141,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 141, 'weights': 'uniform'}",0.7235772357723578,0.7208672086720868,0.7344173441734417,0.7119565217391305,0.6711956521739131,0.712402792506186,0.021814594107660533,1,0.7089552238805971,0.7157394843962008,0.7218453188602443,0.7281355932203389,0.7389830508474576,0.7227317342409677,0.010322562774248761
5,0.017557668685913085,0.000491499271087095,0.22519221305847167,0.002474542661072808,ball_tree,151,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 151, 'weights': 'uniform'}",0.7208672086720868,0.7235772357723578,0.7262872628726287,0.6902173913043478,0.6766304347826086,0.7075159066808059,0.020207614302206404,28,0.7177747625508819,0.7225237449118046,0.7198100407055631,0.7193220338983051,0.7335593220338983,0.7225979808200906,0.005690771212490874
6,0.018347644805908205,0.0013372981422655782,0.22680339813232422,0.0035618714320489607,ball_tree,161,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 161, 'weights': 'uniform'}",0.7127371273712737,0.7235772357723578,0.7371273712737128,0.7010869565217391,0.6630434782608695,0.7075144338399906,0.025223776687445146,31,0.7103120759837178,0.7130257801899593,0.7184531886024423,0.7186440677966102,0.7369491525423729,0.7194768530230206,0.009301958390047091
7,0.016963100433349608,5.412889414870294e-06,0.22798657417297363,0.004947849043046017,ball_tree,171,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 171, 'weights': 'uniform'}",0.7235772357723578,0.7208672086720868,0.7533875338753387,0.6929347826086957,0.6711956521739131,0.7123924826204784,0.028118658718717337,4,0.7082767978290366,0.7164179104477612,0.7103120759837178,0.7186440677966102,0.7349152542372881,0.7177132212588828,0.009405076102784047
8,0.018354034423828124,0.001351222160811555,0.2271970748901367,0.0020254275400685656,ball_tree,182,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 182, 'weights': 'uniform'}",0.7235772357723578,0.7181571815718157,0.7506775067750677,0.6929347826086957,0.6657608695652174,0.7102215152586309,0.028822274237258222,19,0.7062415196743554,0.7109905020352781,0.7069199457259159,0.7179661016949153,0.736271186440678,0.7156778511142285,0.011108897783392515
9,0.017761707305908203,0.000403719383265464,0.2277747631072998,0.0013557174814441437,ball_tree,192,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 192, 'weights': 'uniform'}",0.7262872628726287,0.7262872628726287,0.7398373983739838,0.6956521739130435,0.6657608695652174,0.7107649935195004,0.026761371060223714,13,0.7075983717774763,0.7069199457259159,0.7062415196743554,0.7125423728813559,0.7335593220338983,0.7133723064186004,0.010334638730685235
10,0.01755518913269043,0.0007900848018604828,0.22779178619384766,0.0011873158010292588,ball_tree,202,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 202, 'weights': 'uniform'}",0.7208672086720868,0.7262872628726287,0.7425474254742548,0.6983695652173914,0.6630434782608695,0.7102229880994464,0.027505051862574008,16,0.7082767978290366,0.7075983717774763,0.7109905020352781,0.7132203389830508,0.7267796610169491,0.7133731343283582,0.006996510117863928
11,0.017561054229736327,0.0004902032235854575,0.22879414558410643,0.0018401202367086637,ball_tree,212,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 212, 'weights': 'uniform'}",0.7127371273712737,0.7262872628726287,0.7398373983739838,0.7065217391304348,0.657608695652174,0.7085984446800989,0.027964843726457925,22,0.7035278154681139,0.7062415196743554,0.7143826322930801,0.7091525423728814,0.7254237288135593,0.711745647724398,0.007727819586984315
