,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.00319061279296875,0.0003994236809015731,0.01576380729675293,0.0007574895938890372,ball_tree,100,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 100, 'weights': 'uniform'}",0.6630434782608695,0.6630434782608695,0.6739130434782609,0.6195652173913043,0.6521739130434783,0.6543478260869564,0.018700707102266578,1,0.6630434782608695,0.6902173913043478,0.6385869565217391,0.6521739130434783,0.6902173913043478,0.6668478260869565,0.020594886219017824
1,0.002985429763793945,1.3331330003921137e-05,0.016155481338500977,0.00040006211316062374,ball_tree,110,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 110, 'weights': 'uniform'}",0.7065217391304348,0.6195652173913043,0.6304347826086957,0.5760869565217391,0.6304347826086957,0.632608695652174,0.04204147740394287,4,0.6630434782608695,0.6603260869565217,0.6467391304347826,0.6385869565217391,0.6603260869565217,0.6538043478260869,0.009506986785073846
2,0.0029916763305664062,1.5078914929239175e-07,0.015559196472167969,0.000489007769752045,ball_tree,120,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 120, 'weights': 'uniform'}",0.6630434782608695,0.6413043478260869,0.5869565217391305,0.5978260869565217,0.6304347826086957,0.6239130434782608,0.028008910275489372,7,0.6195652173913043,0.6413043478260869,0.6331521739130435,0.6277173913043478,0.6521739130434783,0.6347826086956522,0.011217264913342562
3,0.0029966354370117186,3.0658812342984216e-06,0.0161529541015625,0.0004012138451817007,ball_tree,130,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 130, 'weights': 'uniform'}",0.6521739130434783,0.6086956521739131,0.6086956521739131,0.5978260869565217,0.6304347826086957,0.6195652173913044,0.019444069369563388,10,0.6141304347826086,0.6467391304347826,0.6032608695652174,0.6277173913043478,0.6358695652173914,0.6255434782608695,0.0154102683464759
4,0.003187131881713867,0.0004038110163346003,0.015966415405273438,1.5679896532081033e-05,ball_tree,141,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 141, 'weights': 'uniform'}",0.6086956521739131,0.5978260869565217,0.5978260869565217,0.5869565217391305,0.6195652173913043,0.6021739130434782,0.011084825029549515,13,0.5842391304347826,0.625,0.592391304347826,0.6141304347826086,0.6222826086956522,0.607608695652174,0.01635860537314394
5,0.0031914710998535156,0.00040128094989268757,0.016155052185058593,0.00039802958617265636,ball_tree,151,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 151, 'weights': 'uniform'}",0.6086956521739131,0.6086956521739131,0.5652173913043478,0.5978260869565217,0.5978260869565217,0.5956521739130434,0.01597493310510771,16,0.5869565217391305,0.6222826086956522,0.5869565217391305,0.6032608695652174,0.6059782608695652,0.601086956521739,0.013245714790167317
6,0.003186607360839844,0.0004011466272196122,0.01595444679260254,2.909878979185554e-06,ball_tree,161,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 161, 'weights': 'uniform'}",0.6086956521739131,0.5869565217391305,0.5543478260869565,0.5869565217391305,0.5543478260869565,0.5782608695652174,0.021076868945288398,22,0.5733695652173914,0.6086956521739131,0.5815217391304348,0.5869565217391305,0.6059782608695652,0.5913043478260869,0.013813331551237847
7,0.002994394302368164,4.968267928173487e-06,0.0163546085357666,0.0004914232811200163,ball_tree,171,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 171, 'weights': 'uniform'}",0.6413043478260869,0.5869565217391305,0.5434782608695652,0.5869565217391305,0.5760869565217391,0.5869565217391305,0.031502992926498774,19,0.5733695652173914,0.6086956521739131,0.5652173913043478,0.5896739130434783,0.5815217391304348,0.5836956521739131,0.014923402410593475
8,0.003196096420288086,0.00039601079387689323,0.01635851860046387,0.0004834616086514376,ball_tree,182,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 182, 'weights': 'uniform'}",0.5869565217391305,0.5543478260869565,0.532608695652174,0.5543478260869565,0.532608695652174,0.5521739130434782,0.019924242151981922,25,0.5652173913043478,0.5896739130434783,0.5597826086956522,0.5706521739130435,0.5706521739130435,0.5711956521739131,0.010080020103799677
9,0.00338592529296875,0.00048184572027938584,0.016161775588989256,0.00039711826464242615,ball_tree,192,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 192, 'weights': 'uniform'}",0.5543478260869565,0.5434782608695652,0.5217391304347826,0.5543478260869565,0.5434782608695652,0.5434782608695652,0.011907012119677537,28,0.5380434782608695,0.5733695652173914,0.5380434782608695,0.5625,0.5652173913043478,0.5554347826086956,0.014643688679682073
10,0.0033936500549316406,0.0004873638970039895,0.016149377822875975,0.00040268503043731793,ball_tree,202,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 202, 'weights': 'uniform'}",0.5434782608695652,0.5543478260869565,0.5,0.5760869565217391,0.532608695652174,0.5413043478260869,0.025164862832152666,31,0.5135869565217391,0.5652173913043478,0.5353260869565217,0.5597826086956522,0.5434782608695652,0.5434782608695652,0.01843024451936214
11,0.003589916229248047,0.0004896293039555479,0.01657214164733887,0.0004858843265469866,ball_tree,212,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 212, 'weights': 'uniform'}",0.532608695652174,0.4891304347826087,0.4782608695652174,0.532608695652174,0.532608695652174,0.5130434782608695,0.024207671142739237,34,0.483695652173913,0.529891304347826,0.529891304347826,0.5407608695652174,0.5407608695652174,0.5249999999999999,0.02121654488689472
12,0.0029995918273925783,1.2226387413434864e-05,0.016952323913574218,2.47955322265625e-06,ball_tree,223,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 223, 'weights': 'uniform'}",0.5108695652173914,0.45652173913043476,0.45652173913043476,0.4891304347826087,0.532608695652174,0.4891304347826087,0.029965323374109204,37,0.46195652173913043,0.5,0.49184782608695654,0.5135869565217391,0.5027173913043478,0.4940217391304348,0.01747601651175383
