,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,55.91566534042359,1.06692468224502,0.14804449081420898,0.0020855250915932538,1520,29,39,14,log_loss,False,"{'n_estimators': 1520, 'min_samples_split': 29, 'min_samples_leaf': 39, 'max_depth': 14, 'criterion': 'log_loss', 'bootstrap': False}",0.6879562043795621,0.6788321167883211,0.666058394160584,0.6892138939670932,0.6946983546617916,0.6833517927914704,0.01003791223236193,78,0.7616438356164383,0.7684931506849315,0.7643835616438356,0.7590141487905067,0.7635782747603834,0.7634225942992192,0.003138681600893961
1,23.886692190170287,0.37948035959010323,0.26418437957763674,0.020637066171399647,2410,19,17,22,gini,True,"{'n_estimators': 2410, 'min_samples_split': 19, 'min_samples_leaf': 17, 'max_depth': 22, 'criterion': 'gini', 'bootstrap': True}",0.6916058394160584,0.6806569343065694,0.6934306569343066,0.7111517367458866,0.7093235831809872,0.6972337501167617,0.011496104856375571,11,0.8013698630136986,0.8100456621004566,0.8082191780821918,0.8087631218621634,0.805111821086262,0.8067019292289546,0.003120592337974898
2,21.183061790466308,0.5789481451991286,0.08912801742553711,0.001181230561559486,910,16,21,27,entropy,True,"{'n_estimators': 910, 'min_samples_split': 16, 'min_samples_leaf': 21, 'max_depth': 27, 'criterion': 'entropy', 'bootstrap': True}",0.6843065693430657,0.6806569343065694,0.6897810218978102,0.70018281535649,0.70018281535649,0.691022031252085,0.00802387310933893,32,0.7776255707762557,0.7817351598173516,0.7840182648401827,0.7790963030579644,0.7850296668188042,0.7815009930621117,0.002815828889149955
3,4.741985034942627,0.22011776896468652,0.014485454559326172,0.0014780128704968175,130,15,41,23,log_loss,False,"{'n_estimators': 130, 'min_samples_split': 15, 'min_samples_leaf': 41, 'max_depth': 23, 'criterion': 'log_loss', 'bootstrap': False}",0.6824817518248175,0.6715328467153284,0.656934306569343,0.70018281535649,0.6892138939670932,0.6800691228866145,0.014846521331186613,88,0.7557077625570776,0.7625570776255708,0.7566210045662101,0.7535371976266545,0.7663167503423094,0.7589479585435644,0.004743727472460535
4,18.908068799972533,0.15345802517364107,0.05121173858642578,0.0036938436590827507,480,20,26,11,log_loss,False,"{'n_estimators': 480, 'min_samples_split': 20, 'min_samples_leaf': 26, 'max_depth': 11, 'criterion': 'log_loss', 'bootstrap': False}",0.6879562043795621,0.6806569343065694,0.6824817518248175,0.696526508226691,0.6910420475319927,0.6877326892539266,0.005761453207467947,46,0.7917808219178082,0.791324200913242,0.7926940639269406,0.7905066179826563,0.7973528069374715,0.7927317023356237,0.002416288831735091
5,9.04550256729126,0.3706436169533294,0.05410184860229492,0.0010191892433082334,520,45,11,24,gini,False,"{'n_estimators': 520, 'min_samples_split': 45, 'min_samples_leaf': 11, 'max_depth': 24, 'criterion': 'gini', 'bootstrap': False}",0.7025547445255474,0.6806569343065694,0.6879562043795621,0.7129798903107861,0.7074954296160878,0.6983286406277106,0.012136109177253922,6,0.8470319634703196,0.85662100456621,0.8497716894977169,0.8507530807850296,0.8544043815609311,0.8517164239760413,0.003403945336463126
6,18.434464359283446,0.24999048373864585,0.13787760734558105,0.01017139414515025,1350,36,41,26,gini,False,"{'n_estimators': 1350, 'min_samples_split': 36, 'min_samples_leaf': 41, 'max_depth': 26, 'criterion': 'gini', 'bootstrap': False}",0.677007299270073,0.6733576642335767,0.6678832116788321,0.696526508226691,0.6946983546617916,0.6818946076141928,0.011585446518669123,86,0.7648401826484018,0.7748858447488585,0.7689497716894977,0.7676859881332725,0.7667731629392971,0.7686269900318656,0.0034041010557467385
7,19.951374673843382,0.18412230067707935,0.08148736953735351,0.001037917175603255,820,38,13,23,entropy,True,"{'n_estimators': 820, 'min_samples_split': 38, 'min_samples_leaf': 13, 'max_depth': 23, 'criterion': 'entropy', 'bootstrap': True}",0.6970802919708029,0.6916058394160584,0.6897810218978102,0.7111517367458866,0.70018281535649,0.6979603410774097,0.007576381083860622,8,0.7968036529680366,0.8068493150684931,0.8013698630136986,0.8000912825193975,0.8055682336832497,0.802136469450575,0.0036659876217998415
8,16.288500022888183,0.3293547811808508,0.06923131942749024,0.0008050005719140497,710,24,21,26,entropy,True,"{'n_estimators': 710, 'min_samples_split': 24, 'min_samples_leaf': 21, 'max_depth': 26, 'criterion': 'entropy', 'bootstrap': True}",0.6897810218978102,0.6788321167883211,0.6824817518248175,0.7074954296160878,0.6983546617915904,0.6913889963837254,0.010464583114447555,29,0.7753424657534247,0.7858447488584475,0.7817351598173516,0.7827476038338658,0.7818347786398905,0.7815009513805959,0.0034209927892003347
9,34.429766941070554,0.8014468158037464,0.14096446037292482,0.0055675768643337845,1390,45,13,23,log_loss,True,"{'n_estimators': 1390, 'min_samples_split': 45, 'min_samples_leaf': 13, 'max_depth': 23, 'criterion': 'log_loss', 'bootstrap': True}",0.6916058394160584,0.6843065693430657,0.6879562043795621,0.7148080438756855,0.7074954296160878,0.6972344173260918,0.01182384118265072,10,0.7863013698630137,0.7926940639269406,0.7908675799086758,0.786855317206755,0.7955271565495208,0.7904490974909812,0.0034963005260308547
