,Time Elapsed,Cross Correlation Sim 1,Cross Correlation Sim 2,Cross Correlation Sim 3,Cross Correlation Sim 4,Cross Correlation Sim 5,Cross Correlation Sim 6,Cross Correlation Sim 7,Cross Correlation Sim 8,Cross Correlation Sim 9,Cross Correlation Sim 10,Cross Correlation Sim 11,Cross Correlation Sim 12,Cross Correlation Sim 13,Cross Correlation Sim 14,Cross Correlation Sim 15,Cross Correlation Sim 16,Cross Correlation Sim 17,Cross Correlation Sim 18,Cross Correlation Sim 19,Cross Correlation Sim 20,Cross Correlation Sim 21,Cross Correlation Sim 22,Cross Correlation Sim 23,Cross Correlation Sim 24,Cross Correlation Sim 25,Cross Correlation Sim 26,Cross Correlation Sim 27,Cross Correlation Sim 28,Cross Correlation Sim 29,Cross Correlation Sim 30,Cross Correlation Sim 31,Cross Correlation Sim 32,Cross Correlation Sim 33,Cross Correlation Sim 34,Cross Correlation Sim 35,Cross Correlation Sim 36,Cross Correlation Sim 37,Cross Correlation Sim 38,Cross Correlation Sim 39,Cross Correlation Sim 40,Cross Correlation Sim 41,Cross Correlation Sim 42,Cross Correlation Sim 43,Cross Correlation Sim 44,Cross Correlation Sim 45,Cross Correlation Sim 46,Cross Correlation Sim 47,Cross Correlation Sim 48,Cross Correlation Sim 49,Cross Correlation Sim 50,Cross Correlation Sim 51,Cross Correlation Sim 52,Cross Correlation Sim 53,Cross Correlation Sim 54,Cross Correlation Sim 55,Cross Correlation Sim 56,Cross Correlation Sim 57,Cross Correlation Sim 58,Cross Correlation Sim 59,Cross Correlation Sim 60,Cross Correlation Sim 61,Cross Correlation Sim 62,Cross Correlation Sim 63,Cross Correlation Sim 64,Cross Correlation Sim 65,Cross Correlation Sim 66,Cross Correlation Sim 67,Cross Correlation Sim 68,Cross Correlation Sim 69,Cross Correlation Sim 70,Cross Correlation Sim 71,Cross Correlation Sim 72,Cross Correlation Sim 73,Cross Correlation Sim 74,Cross Correlation Sim 75,Cross Correlation Sim 76,Cross Correlation Sim 77,Cross Correlation Sim 78,Cross Correlation Sim 79,Cross Correlation Sim 80,Cross Correlation Sim 81,Cross Correlation Sim 82,Cross Correlation Sim 83,Cross Correlation Sim 84,Cross Correlation Sim 85,Cross Correlation Sim 86,Cross Correlation Sim 87,Cross Correlation Sim 88,Cross Correlation Sim 89,Cross Correlation Sim 90,Cross Correlation Sim 91,Cross Correlation Sim 92,Cross Correlation Sim 93,Cross Correlation Sim 94,Cross Correlation Sim 95,Cross Correlation Sim 96,Cross Correlation Sim 97,Cross Correlation Sim 98,Cross Correlation Sim 99,Cross Correlation Sim 100,Cross Correlation Sim 101,Cross Correlation Sim 102,Cross Correlation Sim 103,Cross Correlation Sim 104,Cross Correlation Sim 105,Cross Correlation Sim 106,Cross Correlation Sim 107,Cross Correlation Sim 108,Cross Correlation Sim 109,Cross Correlation Sim 110,Cross Correlation Sim 111,Cross Correlation Sim 112,Cross Correlation Sim 113,Cross Correlation Sim 114,Cross Correlation Sim 115,Cross Correlation Sim 116,Cross Correlation Sim 117,Cross Correlation Sim 118,Cross Correlation Sim 119,Cross Correlation Sim 120,Cross Correlation Sim 121,Cross Correlation Sim 122,Cross Correlation Sim 123,Cross Correlation Sim 124,Cross Correlation Sim 125,Cross Correlation Sim 126,Cross Correlation Sim 127,Cross Correlation Sim 128,Cross Correlation Sim 129,Cross Correlation Sim 130,Cross Correlation Sim 131,Cross Correlation Sim 132,Cross Correlation Sim 133,Cross Correlation Sim 134,Cross Correlation Sim 135,Cross Correlation Sim 136,Cross Correlation Sim 137,Cross Correlation Sim 138,Cross Correlation Sim 139,Cross Correlation Sim 140,Cross Correlation Sim 141,Cross Correlation Sim 142,Cross Correlation Sim 143,Cross Correlation Sim 144,Cross Correlation Sim 145,Cross Correlation Sim 146,Cross Correlation Sim 147,Cross Correlation Sim 148,Cross Correlation Sim 149,Cross Correlation Sim 150,Cross Correlation Sim 151,Cross Correlation Sim 152,Cross Correlation Sim 153,Cross Correlation Sim 154,Cross Correlation Sim 155,Cross Correlation Sim 156,Cross Correlation Sim 157,Cross Correlation Sim 158,Cross Correlation Sim 159,Cross Correlation Sim 160,Cross Correlation Sim 161,Cross Correlation Sim 162,Cross Correlation Sim 163,Cross Correlation Sim 164,Cross Correlation Sim 165,Cross Correlation Sim 166,Cross Correlation Sim 167,Cross Correlation Sim 168,Cross Correlation Sim 169,Cross Correlation Sim 170,Cross Correlation Sim 171,Cross Correlation Sim 172,Cross Correlation Sim 173,Cross Correlation Sim 174,Cross Correlation Sim 175,Cross Correlation Sim 176,Cross Correlation Sim 177,Cross Correlation Sim 178,Cross Correlation Sim 179,Cross Correlation Sim 180,Cross Correlation Sim 181,Cross Correlation Sim 182,Cross Correlation Sim 183,Cross Correlation Sim 184,Cross Correlation Sim 185,Cross Correlation Sim 186,Cross Correlation Sim 187,Cross Correlation Sim 188,Cross Correlation Sim 189,Cross Correlation Sim 190,Cross Correlation Sim 191,Cross Correlation Sim 192,Cross Correlation Sim 193,Cross Correlation Sim 194,Cross Correlation Sim 195,Cross Correlation Sim 196,Cross Correlation Sim 197,Cross Correlation Sim 198,Cross Correlation Sim 199,Cross Correlation Sim 200,Cross Correlation Sim 201,Cross Correlation Sim 202,Cross Correlation Sim 203,Cross Correlation Sim 204,Cross Correlation Sim 205,Cross Correlation Sim 206,Cross Correlation Sim 207,Cross Correlation Sim 208,Cross Correlation Sim 209,Cross Correlation Sim 210,Cross Correlation Sim 211,Cross Correlation Sim 212,Cross Correlation Sim 213,Cross Correlation Sim 214,Cross Correlation Sim 215,Cross Correlation Sim 216,Cross Correlation Sim 217,Cross Correlation Sim 218,Cross Correlation Sim 219,Cross Correlation Sim 220,Cross Correlation Sim 221,Cross Correlation Sim 222,Cross Correlation Sim 223,Cross Correlation Sim 224,Cross Correlation Sim 225,Cross Correlation Sim 226,Cross Correlation Sim 227,Cross Correlation Sim 228,Cross Correlation Sim 229,Cross Correlation Sim 230,Cross Correlation Sim 231,Cross Correlation Sim 232,Cross Correlation Sim 233,Cross Correlation Sim 234,Cross Correlation Sim 235,Cross Correlation Sim 236,Cross Correlation Sim 237,Cross Correlation Sim 238,Cross Correlation Sim 239,Cross Correlation Sim 240,Cross Correlation Sim 241,Cross Correlation Sim 242,Cross Correlation Sim 243,Cross Correlation Sim 244,Cross Correlation Sim 245,Cross Correlation Sim 246,Cross Correlation Sim 247,Cross Correlation Sim 248,Cross Correlation Sim 249,Cross Correlation Sim 250,Cross Correlation Sim 251,Cross Correlation Sim 252,Cross Correlation Sim 253,Cross Correlation Sim 254,Cross Correlation Sim 255,Cross Correlation Sim 256,Cross Correlation Sim 257,Cross Correlation Sim 258,Cross Correlation Sim 259,Cross Correlation Sim 260,Cross Correlation Sim 261,Cross Correlation Sim 262,Cross Correlation Sim 263,Cross Correlation Sim 264,Cross Correlation Sim 265,Cross Correlation Sim 266,Cross Correlation Sim 267,Cross Correlation Sim 268,Cross Correlation Sim 269,Cross Correlation Sim 270,Cross Correlation Sim 271,Cross Correlation Sim 272,Cross Correlation Sim 273,Cross Correlation Sim 274,Cross Correlation Sim 275,Cross Correlation Sim 276,Cross Correlation Sim 277,Cross Correlation Sim 278,Cross Correlation Sim 279,Cross Correlation Sim 280,Cross Correlation Sim 281,Cross Correlation Sim 282,Cross Correlation Sim 283,Cross Correlation Sim 284,Cross Correlation Sim 285,Cross Correlation Sim 286,Cross Correlation Sim 287,Cross Correlation Sim 288,Cross Correlation Sim 289,Cross Correlation Sim 290,Cross Correlation Sim 291,Cross Correlation Sim 292,Cross Correlation Sim 293,Cross Correlation Sim 294,Cross Correlation Sim 295,Cross Correlation Sim 296,Cross Correlation Sim 297,Cross Correlation Sim 298,Cross Correlation Sim 299,Cross Correlation Sim 300,Cross Correlation Sim 301,Cross Correlation Sim 302,Cross Correlation Sim 303,Cross Correlation Sim 304,Cross Correlation Sim 305,Cross Correlation Sim 306,Cross Correlation Sim 307,Cross Correlation Sim 308,Cross Correlation Sim 309,Cross Correlation Sim 310,Cross Correlation Sim 311,Cross Correlation Sim 312,Cross Correlation Sim 313,Cross Correlation Sim 314,Cross Correlation Sim 315,Cross Correlation Sim 316,Cross Correlation Sim 317,Cross Correlation Sim 318,Cross Correlation Sim 319,Cross Correlation Sim 320,Cross Correlation Sim 321,Cross Correlation Sim 322,Cross Correlation Sim 323,Cross Correlation Sim 324,Cross Correlation Sim 325,Cross Correlation Sim 326,Cross Correlation Sim 327,Cross Correlation Sim 328,Cross Correlation Sim 329,Cross Correlation Sim 330,Cross Correlation Sim 331,Cross Correlation Sim 332,Cross Correlation Sim 333,Cross Correlation Sim 334,Cross Correlation Sim 335,Cross Correlation Sim 336,Cross Correlation Sim 337,Cross Correlation Sim 338,Cross Correlation Sim 339,Cross Correlation Sim 340,Cross Correlation Sim 341,Cross Correlation Sim 342,Cross Correlation Sim 343,Cross Correlation Sim 344,Cross Correlation Sim 345,Cross Correlation Sim 346,Cross Correlation Sim 347,Cross Correlation Sim 348,Cross Correlation Sim 349,Cross Correlation Sim 350,Cross Correlation Sim 351,Cross Correlation Sim 352,Cross Correlation Sim 353,Cross Correlation Sim 354,Cross Correlation Sim 355,Cross Correlation Sim 356,Cross Correlation Sim 357,Cross Correlation Sim 358,Cross Correlation Sim 359,Cross Correlation Sim 360,Cross Correlation Sim 361,Cross Correlation Sim 362,Cross Correlation Sim 363,Cross Correlation Sim 364,Cross Correlation Sim 365,Cross Correlation Sim 366,Cross Correlation Sim 367,Cross Correlation Sim 368,Cross Correlation Sim 369,Cross Correlation Sim 370,Cross Correlation Sim 371,Cross Correlation Sim 372,Cross Correlation Sim 373,Cross Correlation Sim 374,Cross Correlation Sim 375,Cross Correlation Sim 376,Cross Correlation Sim 377,Cross Correlation Sim 378,Cross Correlation Sim 379,Cross Correlation Sim 380,Cross Correlation Sim 381,Cross Correlation Sim 382,Cross Correlation Sim 383,Cross Correlation Sim 384,Cross Correlation Sim 385,Cross Correlation Sim 386,Cross Correlation Sim 387,Cross Correlation Sim 388,Cross Correlation Sim 389,Cross Correlation Sim 390,Cross Correlation Sim 391,Cross Correlation Sim 392,Cross Correlation Sim 393,Cross Correlation Sim 394,Cross Correlation Sim 395,Cross Correlation Sim 396,Cross Correlation Sim 397,Cross Correlation Sim 398,Cross Correlation Sim 399,Cross Correlation Sim 400,Cross Correlation Sim 401,Cross Correlation Sim 402,Cross Correlation Sim 403,Cross Correlation Sim 404,Cross Correlation Sim 405,Cross Correlation Sim 406,Cross Correlation Sim 407,Cross Correlation Sim 408,Cross Correlation Sim 409,Cross Correlation Sim 410,Cross Correlation Sim 411,Cross Correlation Sim 412,Cross Correlation Sim 413,Cross Correlation Sim 414,Cross Correlation Sim 415,Cross Correlation Sim 416,Cross Correlation Sim 417,Cross Correlation Sim 418,Cross Correlation Sim 419,Cross Correlation Sim 420,Cross Correlation Sim 421,Cross Correlation Sim 422,Cross Correlation Sim 423,Cross Correlation Sim 424,Cross Correlation Sim 425,Cross Correlation Sim 426,Cross Correlation Sim 427,Cross Correlation Sim 428,Cross Correlation Sim 429,Cross Correlation Sim 430,Cross Correlation Sim 431,Cross Correlation Sim 432,Cross Correlation Sim 433,Cross Correlation Sim 434,Cross Correlation Sim 435,Cross Correlation Sim 436,Cross Correlation Sim 437,Cross Correlation Sim 438,Cross Correlation Sim 439,Cross Correlation Sim 440,Cross Correlation Sim 441,Cross Correlation Sim 442,Cross Correlation Sim 443,Cross Correlation Sim 444,Cross Correlation Sim 445,Cross Correlation Sim 446,Cross Correlation Sim 447,Cross Correlation Sim 448,Cross Correlation Sim 449,Cross Correlation Sim 450,Cross Correlation Sim 451,Cross Correlation Sim 452,Cross Correlation Sim 453,Cross Correlation Sim 454,Cross Correlation Sim 455,Cross Correlation Sim 456,Cross Correlation Sim 457,Cross Correlation Sim 458,Cross Correlation Sim 459,Cross Correlation Sim 460,Cross Correlation Sim 461,Cross Correlation Sim 462,Cross Correlation Sim 463,Cross Correlation Sim 464,Cross Correlation Sim 465,Cross Correlation Sim 466,Cross Correlation Sim 467,Cross Correlation Sim 468,Cross Correlation Sim 469,Cross Correlation Sim 470,Cross Correlation Sim 471,Cross Correlation Sim 472,Cross Correlation Sim 473,Cross Correlation Sim 474,Cross Correlation Sim 475,Cross Correlation Sim 476,Cross Correlation Sim 477,Cross Correlation Sim 478,Cross Correlation Sim 479,Cross Correlation Sim 480,Cross Correlation Sim 481,Cross Correlation Sim 482,Cross Correlation Sim 483,Cross Correlation Sim 484,Cross Correlation Sim 485,Cross Correlation Sim 486,Cross Correlation Sim 487,Cross Correlation Sim 488,Cross Correlation Sim 489,Cross Correlation Sim 490,Cross Correlation Sim 491,Cross Correlation Sim 492,Cross Correlation Sim 493,Cross Correlation Sim 494,Cross Correlation Sim 495,Cross Correlation Sim 496,Cross Correlation Sim 497,Cross Correlation Sim 498,Cross Correlation Sim 499,Cross Correlation Sim 500
0,0,-35.52647813589523,30.960109880332254,-360.2647432846872,-3.31122587233939,782.5639524013011,-85.81156672049597,-12.614156118706209,-436.01041257852665,47.60475513127328,41.59033788907504,-272.47360808584534,-201.1420979891319,293.38776119855913,-66.8111110012393,7.634730460993146,-3.7051644511590376,21.005313032879986,-340.35313820390706,-4.117175315404481,70.18491192112737,-21.81175696566821,412.61963533618825,91.14732639595636,-241.64196044579066,-418.8156568493448,296.8093016170602,-3.493136474106322,31.278176019316405,13.444169414355565,36.989803780470865,345.2215887056101,-280.0200418397777,-95.0066943808376,205.93673754510107,-4.0723766381039095,175.51662743885913,-492.1249078196797,-280.78538590406487,-84.60982606331675,51.540825559874406,-24.281624773745694,32.52266819725941,3.957644010385564,46.19540506606887,-57.29223596705522,42.309004002907784,-225.19748994845546,320.91381737454395,33.48231141453482,4.536327957981418,-60.15145687086424,-36.25491175413672,10.440523861526627,-19.527454530536794,-2.131150952078775,117.11752445416592,98.21406148094167,-67.642402402007,-0.6818680274358463,176.59675367327876,62.04290880337445,-30.42897096793222,247.53799540946716,19.447580318286608,43.045523395138844,30.37169362908694,-61.45076663617187,1.092527096557112,198.17322004420953,-45.30080224160302,32.92593307116267,-5.49563890077506,-67.7315516794583,-2.8116798244271166,-31.196764454352795,349.93832893360286,9.651672410678746,-106.2557881887513,256.06382971139215,24.39477355517157,75.55008999949078,375.792773222491,-58.22408688097542,-180.18485035577814,-6.172363820397272,-186.64305260347106,53.22062548347019,-65.34063131551895,-165.36188607199531,-12.813847559921182,12.768928207494747,-40.85511679354806,-5.0190707875973395,7.403309750238505,-49.271667673991665,-22.03104450694507,6.264112565029722,-33.787188862135956,-0.5438964104336725,-4.1934766834786315,161.1072338008358,-3.540881084813547,162.28618531247096,97.53260114029884,-10.863425875598804,-26.831298610747027,103.10968976477999,41.14091911297157,-10.520694741282936,65.24129025690736,-122.14211049535322,-29.684305249317205,92.74984372051458,127.97816245670077,-173.28899324912746,-35.89200019924597,-197.76571695230044,-47.177483362617814,64.36330124364477,-21.593853734850992,165.62825037286277,50.77692162430404,411.4946589976481,168.3191760044694,-198.54872058531305,161.35797648760362,206.87369526683,163.45603547964453,-7.255148003393443,41.615907145772184,35.10690753349262,260.03717475688546,99.3616598241313,-119.8593788938156,3.9629424263295285,71.58176877513979,94.54539872635559,5.545379291862065,-77.98309027228446,1.8904105370557251,88.62435656257136,-651.3792600930883,62.110054392027685,-23.82577146814179,-1.355165188259003,-178.5414094149912,334.7076678652971,4.49090493947608,-139.28708827987847,120.25331844586675,-7.867833438816126,-542.7487442066,102.73868952055787,-7.774362357975286,12.308389344292557,280.97197781868533,-4.673418538660077,-89.29180407160293,-160.1321953992107,29.265447848080193,162.61150538311708,104.30849817780293,-4.998829099781544,170.54980096686288,51.00307890137732,-8.596246668343571,126.09044458901532,26.072041380093747,46.829618473393026,127.06013006437496,-2.3791184936240537,-19.015714526065597,-144.4415277061077,61.46485761045477,120.82793041704028,-70.27170993195845,-52.72692752748309,276.93113768491656,59.845045033508065,-77.64221029963919,211.08608630657835,-243.2507636409559,-107.93095768042615,111.79069723075877,-150.29475575647837,-2.339613229141253,210.5150174272838,64.91229499253853,1.276806002972531,-10.5087551067558,-8.927053045656452,45.990488909397406,-0.2072245856141844,114.65145576210932,-1.28859717188613,-71.80812135776006,-242.05503797748113,3.461091008000594,-72.20152942947533,54.56770106344309,7.06716485420891,-117.77880191326264,-20.624162990819457,273.7046271520513,-28.0138986442157,-46.97920420860624,58.819574926257516,124.65040318715239,-85.66417735880279,-70.41486433949476,22.501142006250664,-254.98886102721775,-76.70892020247993,174.8974841972082,-173.0709944436853,1.0341169488624156,-11.85469842852203,-20.979162141631964,17.697755828788317,-72.70921142569655,-62.4211968670017,7.40366383103727,176.53564704389674,179.62264207347002,15.39462693787325,160.34523058709226,27.8824981442504,-17.614072216603212,-25.635150665323494,-350.5248423503525,12.991895151588956,94.19114716849938,6.2666957505408725,-18.98023045044016,-26.774293045247212,47.81220273694141,226.19966016499666,18.673296168538407,-11.52520923418222,382.12040902457966,160.7655737472272,-54.435939118650545,-149.34353490893153,27.35410397583002,375.3068348875502,-89.4379047955683,17.15608401781893,37.41284321928915,-21.560450034222512,23.99051384535464,47.15135784367554,-23.86648869799072,-9.659033559166062,-15.300450960691693,9.341626152208919,-92.58890482020654,-3.240827670157159,44.87082335638149,124.36018930551593,-28.91775597532156,293.2325097611651,-33.29033321463778,24.636775899115595,-20.586661847032573,-4.537478768049671,-133.0285562573405,-91.00531407583334,-63.60003514487441,-12.09469062598525,-139.7534297587642,26.291343206602996,10.369214284808143,-30.88344227286162,52.34112039018675,-34.221384557115634,87.92962991993525,-78.59210120029107,-87.36422013380574,-36.5767595608966,-93.50208767211207,-232.09961760872386,63.27795173079926,15.842088044766328,-10.21597782443473,13.937249116056183,-162.9234387413378,19.678058008519788,-26.38090815441631,-296.5639963898327,-0.7211473546316116,-106.89326858875361,7.019847571327857,-86.21419142937127,-137.05236444643052,-157.04532590865617,3.584190379222293,-13.719350368402004,66.21040147568517,438.41721993227713,-84.07118265802555,44.5392031509385,22.293928091511795,-4.777476197672606,-70.65934965922814,54.36508597842189,-46.10308514277086,-24.759928242831766,165.27614786462843,34.659113897538695,-226.17717854119894,90.06242193701605,-16.607605147871293,142.33768106819838,94.22894221458587,-623.5662207585034,-387.02063532277305,63.915003042015265,3.0201973143925858,-50.53982354864721,31.92942738150014,17.856293694511955,-63.42835900487055,67.8328686177422,39.09023573111505,173.3912575966227,109.75376917222134,42.74781911345296,421.0288006915119,170.74491079071385,97.5861727983458,185.97767048082903,-39.54829510474877,54.47953682657844,-14.445269667572454,184.3831051283541,387.92897715086264,84.86394115409895,-175.56624847931838,-24.53948599750893,-235.72617787644387,-3.8652969182443084,34.91658776717922,-402.7687066079917,-204.89115402776878,-277.4984782290507,-21.766072747942626,334.35815969176855,242.9822854611744,32.99006626223018,-8.177176418516021,17.920036313556928,-12.897224495342936,-987.1477981868816,144.25066081003237,15.102306504099836,-125.4263271093695,133.95734853592123,-240.97444274854425,-5.865909154350358,69.40580060181775,12.016308691743433,-37.64801901192829,-6.231498689132684,176.61006840130304,219.89251416716792,-250.28434957450114,63.18633509164031,-632.2649936973191,-34.65843724808857,-27.269037297925724,48.142060941809085,-23.974046059195857,53.907540763519755,2.187316161281438,383.4487143824817,-42.25563660813157,33.71955618955229,-41.3145563817824,-134.33018419346027,-61.84771000445586,-117.88370824395959,262.55509746818416,22.20394140657324,-75.7567254818579,-318.3101990352017,197.15138344310074,13.391331663747776,16.42613404514617,-291.9686046842663,4.791254226727541,-40.56141648647766,-80.23038416566493,-189.7458469271025,2.396334161417575,-62.12684644938348,-55.963831488555776,237.25151106100324,-35.60383102748334,-85.80793732705743,75.08237547951062,68.5399344940922,14.614702090992049,9.874075994688777,62.42735955872402,-69.3149714301516,-21.73318897801811,23.844558316643067,-0.44223309041505077,-4.2582350461441205,-111.88507287542623,-425.43772788687886,124.70849077627032,-42.57510845672435,101.42616922013455,-5.669240208287078,-2.2824065842440855,5.207363318183542,-328.90726592332584,24.3569713343717,68.24488306634964,3.3865807035364863,48.99958447138471,139.0097170742201,-135.0893152879258,166.8847035317794,59.117066406082145,-106.83294455589159,7.445573690715051,-220.96886802625207,436.5851656572436,292.46004245609674,-35.75300176146682,6.762498309637224,3.699216816011274,-40.76958210540483,78.87350442590981,-93.30795599308465,-5.6090051347462975,-28.078953793206008,-0.7934531278794168,-290.6807853273332,24.684649741405774,194.30747652479312,185.0806171476494,-46.579297135803984,326.41701736361335,-74.49245248758773,-23.434698637308877,20.137340061428844,187.6952835427122,-0.798979966623792,-122.45297246196439,14.322017304879205,166.34014164242555,5.824312296115421,7.47740412132744,347.5621185556743,-112.98485945054458,-8.124599606873744,-9.591825706535444,-63.32902555047212,4.497948626314443,95.01898343051074,44.187932287482575,3.426445021081025,21.74004220859124,-119.8294693611623,-36.25689882460093,26.20291671893274,48.76259537608188,-9.912251293859574,-63.509727662334605,46.104348352546765,66.90842647332899,78.23402642050065,0.0074059392613274955,40.26732411898466,16.05242521451528,-206.57863465416975,-97.13731791139233,-241.91495961982366,-2.9785121343179104,356.72421139638044,681.9664235223304,-5.893772887717335,5.470644505462422,-2.543934540824138,109.07869475786354,-0.905039269017153,75.42568219677247,403.0352703813418,-979.0715144022541,-220.70290491819492,-12.518308035729403,-125.59852088732703,41.21488579631997,-83.7680190119212,25.75736493091464,43.25245366988929,7.151378323248433
