,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
247,0.02634115219116211,0.0010139705025980648,0.012569522857666016,0.0012002791903544705,1.2361616161616162,auto,sigmoid,"{'C': 1.2361616161616162, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.34108527131782945,0.3488372093023256,0.36787564766839376,0.34974093264248707,0.27979274611398963,0.3374663614090051,0.030146404036667216,233,0.3061488673139159,0.3300970873786408,0.35834411384217335,0.34023285899094435,0.2871927554980595,0.3244031366047468,0.025111041123450868
248,0.03989229202270508,0.01145869697736694,0.0285186767578125,0.003494760566853199,1.2562626262626264,scale,rbf,"{'C': 1.2562626262626264, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.6537467700258398,0.6139896373056994,0.6373056994818653,0.616580310880829,0.6345570416783816,0.016719645134145287,37,0.6517799352750809,0.6491909385113268,0.6623544631306598,0.6552393272962483,0.6584734799482536,0.6554076288323138,0.004679608409537488
249,0.029427242279052735,0.0004493899019759059,0.011568260192871094,0.0004887794024773991,1.2562626262626264,scale,sigmoid,"{'C': 1.2562626262626264, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5297157622739018,0.5219638242894057,0.5284974093264249,0.5673575129533679,0.4948186528497409,0.5284706323385683,0.023188509326896048,156,0.5093851132686085,0.5106796116504855,0.5407503234152652,0.5316946959896507,0.5077619663648124,0.5200543421377645,0.013539881811528424
250,0.22955818176269532,0.004747274504376779,0.051294803619384766,0.0015700994152519417,1.2562626262626264,auto,rbf,"{'C': 1.2562626262626264, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
251,0.026130056381225585,0.0009768742407425034,0.012169218063354493,0.0007460203151995692,1.2562626262626264,auto,sigmoid,"{'C': 1.2562626262626264, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.34108527131782945,0.3462532299741602,0.35751295336787564,0.3471502590673575,0.2772020725388601,0.3338407572532166,0.028816692303886383,247,0.3074433656957929,0.3268608414239482,0.35963777490297544,0.34152652005174644,0.2897800776196636,0.3250497159388253,0.024596869834394654
252,0.030028438568115233,0.0007911765356554926,0.025931167602539062,0.0008905911283466158,1.2763636363636364,scale,rbf,"{'C': 1.2763636363636364, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.6511627906976745,0.6139896373056994,0.6398963730569949,0.616580310880829,0.6345583805277745,0.01628613658538236,35,0.6530744336569579,0.6491909385113268,0.6636481241914618,0.6565329883570504,0.6584734799482536,0.6561839929330101,0.004891808930820407
253,0.0285189151763916,0.0004846395161270547,0.011780786514282226,0.00039151212514171584,1.2763636363636364,scale,sigmoid,"{'C': 1.2763636363636364, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5322997416020672,0.5167958656330749,0.5310880829015544,0.5518134715025906,0.5,0.5263994323278574,0.01727326837285109,162,0.510032362459547,0.510032362459547,0.5413971539456662,0.5200517464424321,0.5071151358344114,0.5177257522283207,0.012623051777405263
254,0.22623491287231445,0.001939341169644751,0.05006003379821777,0.0011685449755932148,1.2763636363636364,auto,rbf,"{'C': 1.2763636363636364, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
255,0.024933528900146485,2.157887033389868e-05,0.011775445938110352,0.0007401088656546991,1.2763636363636364,auto,sigmoid,"{'C': 1.2763636363636364, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3462532299741602,0.37467700258397935,0.36528497409326427,0.344559585492228,0.29533678756476683,0.3452223159416797,0.027423190019172396,211,0.3074433656957929,0.343042071197411,0.3615782664941785,0.33376455368693403,0.3040103492884864,0.3299677212725606,0.021751840777352566
256,0.030706453323364257,0.0013218031851164585,0.025731706619262697,0.0007560532849520192,1.2964646464646465,scale,rbf,"{'C': 1.2964646464646465, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.6537467700258398,0.6139896373056994,0.6398963730569949,0.616580310880829,0.6350751763934075,0.01683652986214296,33,0.6537216828478964,0.6485436893203883,0.6636481241914618,0.6565329883570504,0.6578266494178525,0.6560546268269298,0.004957557985094555
257,0.028928327560424804,0.000605459527282643,0.011289072036743165,0.0004098435319205106,1.2964646464646465,scale,sigmoid,"{'C': 1.2964646464646465, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5322997416020672,0.5142118863049095,0.5310880829015544,0.5492227979274611,0.5025906735751295,0.5258826364622244,0.016073338126227035,164,0.5080906148867314,0.5119741100323625,0.5323415265200517,0.5200517464424321,0.5032341526520052,0.5151384301067166,0.010212577013154703
258,0.2279336929321289,0.0023634973201600265,0.05018429756164551,0.0008555850263455323,1.2964646464646465,auto,rbf,"{'C': 1.2964646464646465, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
259,0.0249326229095459,3.94364798128802e-06,0.011364603042602539,0.00048329139937610885,1.2964646464646465,auto,sigmoid,"{'C': 1.2964646464646465, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.34108527131782945,0.37209302325581395,0.34196891191709844,0.344559585492228,0.29015544041450775,0.3379724464794954,0.026531986896607962,232,0.3080906148867314,0.3378640776699029,0.35963777490297544,0.33635187580853815,0.2949547218628719,0.32737981302620395,0.02304106560880694
260,0.030427169799804688,0.0006618693751534442,0.024135637283325195,0.0003989697784965257,1.3165656565656567,scale,rbf,"{'C': 1.3165656565656567, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.6511627906976745,0.6139896373056994,0.6398963730569949,0.616580310880829,0.6345583805277745,0.01628613658538236,35,0.6537216828478964,0.6491909385113268,0.6636481241914618,0.6565329883570504,0.6571798188874515,0.6560547105590373,0.004726709934398606
261,0.027924585342407226,0.0006319867262655095,0.011363744735717773,0.0007850120910733961,1.3165656565656567,scale,sigmoid,"{'C': 1.3165656565656567, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.537467700258398,0.5090439276485789,0.5310880829015544,0.5466321243523317,0.5025906735751295,0.5253645017471985,0.016831915845950667,165,0.5087378640776699,0.5061488673139158,0.5284605433376456,0.518111254851229,0.5064683053040103,0.5135853669768942,0.008616343902904593
262,0.23018574714660645,0.006374264880986858,0.05008091926574707,0.0009683728311264755,1.3165656565656567,auto,rbf,"{'C': 1.3165656565656567, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
263,0.025140094757080077,0.0007344734898580491,0.010971784591674805,0.0006330147704081747,1.3165656565656567,auto,sigmoid,"{'C': 1.3165656565656567, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3462532299741602,0.37467700258397935,0.36528497409326427,0.344559585492228,0.29533678756476683,0.3452223159416797,0.027423190019172396,211,0.3074433656957929,0.343042071197411,0.3615782664941785,0.33376455368693403,0.3040103492884864,0.3299677212725606,0.021751840777352566
264,0.029506731033325195,0.0007938505449760808,0.02534208297729492,0.0010206775903359162,1.3366666666666667,scale,rbf,"{'C': 1.3366666666666667, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.6511627906976745,0.6139896373056994,0.6373056994818653,0.616580310880829,0.6340402458127485,0.01614869966076259,39,0.6537216828478964,0.6491909385113268,0.6630012936610608,0.6571798188874515,0.6578266494178525,0.6561840766651176,0.004585441307883794
265,0.028121805191040038,0.0009763432257502178,0.010949945449829102,0.0008898249840746506,1.3366666666666667,scale,sigmoid,"{'C': 1.3366666666666667, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5400516795865633,0.5167958656330749,0.5284974093264249,0.5466321243523317,0.5025906735751295,0.5269135504947049,0.015861343501834286,160,0.5074433656957928,0.5119741100323625,0.5291073738680466,0.5148771021992238,0.5051746442432082,0.5137153192077267,0.00840924997230303
266,0.2289900302886963,0.0034112650666438507,0.05026731491088867,0.0010195154307139143,1.3366666666666667,auto,rbf,"{'C': 1.3366666666666667, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
267,0.024727392196655273,0.00039575112513067856,0.011370277404785157,0.000487767229313071,1.3366666666666667,auto,sigmoid,"{'C': 1.3366666666666667, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3462532299741602,0.37467700258397935,0.3549222797927461,0.34974093264248707,0.29015544041450775,0.343149777081576,0.028263164147812936,222,0.3087378640776699,0.341747572815534,0.35963777490297544,0.3350582147477361,0.28913324708926263,0.32686293472663563,0.02495977856267994
268,0.029321622848510743,0.0004892397902620386,0.024534225463867188,0.0004888112574243273,1.3567676767676768,scale,rbf,"{'C': 1.3567676767676768, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.648578811369509,0.6113989637305699,0.6373056994818653,0.616580310880829,0.6330053152320896,0.01629316540803171,43,0.6530744336569579,0.6491909385113268,0.6623544631306598,0.6584734799482536,0.6578266494178525,0.6561839929330101,0.00457355316173657
269,0.02711963653564453,0.00038409276011541863,0.010976505279541016,1.2066335787359775e-05,1.3567676767676768,scale,sigmoid,"{'C': 1.3567676767676768, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5400516795865633,0.5116279069767442,0.5259067357512953,0.5466321243523317,0.5,0.5248436893333869,0.01731481873306276,167,0.5106796116504855,0.5042071197411003,0.5401034928848641,0.5135834411384217,0.5051746442432082,0.514749661931616,0.013142056793420256
270,0.22759222984313965,0.0024728855845697734,0.05066447257995606,0.0017156607141223276,1.3567676767676768,auto,rbf,"{'C': 1.3567676767676768, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
271,0.02692523002624512,0.0008901025445449841,0.011960935592651368,0.0010924815434370143,1.3567676767676768,auto,sigmoid,"{'C': 1.3567676767676768, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3462532299741602,0.37467700258397935,0.36787564766839376,0.34974093264248707,0.2823834196891192,0.3441860465116279,0.03269737082619812,218,0.3080906148867314,0.341747572815534,0.36222509702457956,0.33247089262613194,0.2936610608020699,0.3276390476310094,0.024311465744783375
272,0.031920003890991214,0.0016610678863922227,0.026330900192260743,0.0007860945449701649,1.376868686868687,scale,rbf,"{'C': 1.376868686868687, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.648578811369509,0.6088082901554405,0.6373056994818653,0.616580310880829,0.6324871805170637,0.01699797325863054,47,0.6524271844660194,0.6491909385113268,0.6617076326002588,0.6584734799482536,0.6578266494178525,0.6559251769887422,0.004497380522726689
273,0.02991948127746582,0.0008932974544982889,0.011770677566528321,0.0003999284840809633,1.376868686868687,scale,sigmoid,"{'C': 1.376868686868687, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5400516795865633,0.5090439276485789,0.5310880829015544,0.5440414507772021,0.49740932642487046,0.5243268934677539,0.01810950474578337,170,0.5087378640776699,0.5042071197411003,0.5420439844760673,0.5142302716688227,0.5045278137128072,0.5147494107352935,0.014121068652010774
274,0.24874062538146974,0.0248518185156357,0.05704154968261719,0.006162738499724277,1.376868686868687,auto,rbf,"{'C': 1.376868686868687, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
275,0.032712554931640624,0.003856701812920842,0.01575784683227539,0.003361713075957639,1.376868686868687,auto,sigmoid,"{'C': 1.376868686868687, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3462532299741602,0.37467700258397935,0.3549222797927461,0.34974093264248707,0.29015544041450775,0.343149777081576,0.028263164147812936,222,0.3087378640776699,0.34045307443365697,0.35963777490297544,0.3350582147477361,0.28913324708926263,0.3266040350502602,0.024810308464413837
