,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,2.870719814300537,0.035065277332166564,0.16934514045715332,0.0020334723714451886,1899,30,12,10,False,"{'n_estimators': 1899, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_depth': 10, 'bootstrap': False}",0.6640826873385013,0.6356589147286822,0.5932642487046632,0.6295336787564767,0.6036269430051814,0.625233294506701,0.02500126596717953,24,0.7300970873786408,0.7262135922330097,0.7496765847347995,0.7335058214747736,0.7432082794307892,0.7365402730504026,0.008653182864454462
30,2.041938304901123,0.03360256383245513,0.14860315322875978,0.013829118714894966,1638,47,18,13,True,"{'n_estimators': 1638, 'min_samples_split': 47, 'min_samples_leaf': 18, 'max_depth': 13, 'bootstrap': True}",0.6356589147286822,0.648578811369509,0.5906735751295337,0.6243523316062176,0.6036269430051814,0.6205781151678248,0.021011130219419125,65,0.6705501618122978,0.6718446601941748,0.6733505821474773,0.6811125485122898,0.6830530401034929,0.6759821985539466,0.005096448619693249
31,1.838284969329834,0.05413624973728737,0.11190667152404785,0.009101495824384105,1175,5,10,15,False,"{'n_estimators': 1175, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_depth': 15, 'bootstrap': False}",0.6589147286821705,0.627906976744186,0.6036269430051814,0.6321243523316062,0.6062176165803109,0.625758123468691,0.020080475431525097,13,0.7585760517799353,0.7624595469255664,0.7761966364812419,0.7684346701164295,0.7690815006468306,0.7669496811900007,0.006042102343987709
32,1.9982574939727784,0.08704471042569366,0.12687740325927735,0.004071750604951728,1638,9,10,5,False,"{'n_estimators': 1638, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_depth': 5, 'bootstrap': False}",0.6356589147286822,0.6253229974160207,0.5880829015544041,0.6373056994818653,0.5880829015544041,0.6148906829470753,0.02227060793585536,81,0.6718446601941748,0.6744336569579288,0.6791720569210866,0.6791720569210866,0.6798188874514877,0.6768882636891529,0.0031775150387792044
33,1.215350866317749,0.11084980686057157,0.07200722694396973,0.00469416039895528,783,16,12,15,False,"{'n_estimators': 783, 'min_samples_split': 16, 'min_samples_leaf': 12, 'max_depth': 15, 'bootstrap': False}",0.6589147286821705,0.6330749354005168,0.5880829015544041,0.6269430051813472,0.6113989637305699,0.6236829069098018,0.023487764247136975,40,0.7430420711974111,0.7475728155339806,0.7606727037516171,0.7509702457956016,0.7567917205692108,0.7518099113695642,0.006307147570645537
34,2.2197271823883056,0.6469919511866477,0.1333911418914795,0.03286190196643338,1416,8,12,6,True,"{'n_estimators': 1416, 'min_samples_split': 8, 'min_samples_leaf': 12, 'max_depth': 6, 'bootstrap': True}",0.6408268733850129,0.6434108527131783,0.5958549222797928,0.6269430051813472,0.6062176165803109,0.6226506540279284,0.01880340946565278,46,0.6783171521035599,0.6776699029126214,0.6824062095730918,0.6869340232858991,0.6914618369987063,0.6833578249747758,0.005236995655850187
35,2.0557074546813965,0.09608593393667042,0.12386341094970703,0.012997922553911263,1276,20,10,14,False,"{'n_estimators': 1276, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_depth': 14, 'bootstrap': False}",0.6563307493540051,0.6330749354005168,0.6010362694300518,0.6269430051813472,0.6036269430051814,0.6242023804742204,0.02038863737248797,34,0.7611650485436893,0.7656957928802589,0.7755498059508409,0.7658473479948253,0.7645536869340233,0.7665623364607275,0.004800043831039035
36,1.5376935482025147,0.028483465630186566,0.1013247013092041,0.0023970532260679084,1225,39,6,15,True,"{'n_estimators': 1225, 'min_samples_split': 39, 'min_samples_leaf': 6, 'max_depth': 15, 'bootstrap': True}",0.6511627906976745,0.6408268733850129,0.5906735751295337,0.6321243523316062,0.6113989637305699,0.6252373110548795,0.021673707498656967,19,0.7009708737864078,0.7022653721682848,0.6985769728331177,0.7069857697283312,0.7147477360931436,0.704709344921857,0.005718506166698333
37,1.0133077144622802,0.010130108350212134,0.06841869354248047,0.0010167947742243393,904,32,10,5,True,"{'n_estimators': 904, 'min_samples_split': 32, 'min_samples_leaf': 10, 'max_depth': 5, 'bootstrap': True}",0.6356589147286822,0.6408268733850129,0.6036269430051814,0.6321243523316062,0.5984455958549223,0.622136535861081,0.017526012615041216,51,0.6614886731391586,0.6614886731391586,0.6688227684346701,0.6707632600258733,0.6733505821474773,0.6671827913772677,0.004866146082818936
38,1.1465209484100343,0.029896397408548648,0.08158307075500489,0.001716102082761707,1145,16,18,3,False,"{'n_estimators': 1145, 'min_samples_split': 16, 'min_samples_leaf': 18, 'max_depth': 3, 'bootstrap': False}",0.6201550387596899,0.6020671834625323,0.5595854922279793,0.6010362694300518,0.582901554404145,0.5931491076568797,0.020506527448439643,94,0.6116504854368932,0.6226537216828479,0.6209573091849935,0.6073738680465718,0.6235446313065977,0.6172360031315808,0.006503203808080459
39,2.2842864036560058,0.07922464842554146,0.15538411140441893,0.002777618908864545,1989,24,12,5,True,"{'n_estimators': 1989, 'min_samples_split': 24, 'min_samples_leaf': 12, 'max_depth': 5, 'bootstrap': True}",0.6382428940568475,0.6434108527131783,0.6010362694300518,0.6269430051813472,0.6036269430051814,0.6226519928773212,0.017444834597404802,45,0.6647249190938511,0.6640776699029126,0.6720569210866753,0.6739974126778784,0.6739974126778784,0.6697708670878393,0.0044458408311463865
40,1.6804986476898194,0.032001672278565575,0.12127585411071777,0.01167498502609397,1416,28,18,12,True,"{'n_estimators': 1416, 'min_samples_split': 28, 'min_samples_leaf': 18, 'max_depth': 12, 'bootstrap': True}",0.6356589147286822,0.6511627906976745,0.5803108808290155,0.6217616580310881,0.6088082901554405,0.6195405068883801,0.024161330483982016,72,0.6757281553398058,0.6815533980582524,0.6830530401034929,0.6914618369987063,0.6953428201811126,0.6854278501362739,0.007063296810801151
41,1.3266529083251952,0.10624013503741765,0.08099160194396973,0.005774902961525753,884,36,14,11,False,"{'n_estimators': 884, 'min_samples_split': 36, 'min_samples_leaf': 14, 'max_depth': 11, 'bootstrap': False}",0.6511627906976745,0.6356589147286822,0.5880829015544041,0.6295336787564767,0.6036269430051814,0.6216130457484838,0.022719950487564144,54,0.7184466019417476,0.7184466019417476,0.7328589909443726,0.7276843467011643,0.7270375161707633,0.7248948115399589,0.0056384334203941405
42,0.9598312854766846,0.11423880877532726,0.054252243041992186,0.007787058168652955,562,42,6,11,False,"{'n_estimators': 562, 'min_samples_split': 42, 'min_samples_leaf': 6, 'max_depth': 11, 'bootstrap': False}",0.6434108527131783,0.6356589147286822,0.5958549222797928,0.616580310880829,0.6036269430051814,0.6190263887215327,0.018172980425745687,74,0.7262135922330097,0.7262135922330097,0.7445019404915912,0.7347994825355757,0.7438551099611902,0.7351167434908754,0.008038331051485686
43,0.4007606506347656,0.06655448682831226,0.027120065689086915,0.0011576701333917017,371,21,6,3,True,"{'n_estimators': 371, 'min_samples_split': 21, 'min_samples_leaf': 6, 'max_depth': 3, 'bootstrap': True}",0.6046511627906976,0.6072351421188631,0.5569948186528497,0.6191709844559585,0.5777202072538861,0.593154463054451,0.022596615449854487,93,0.6194174757281553,0.6258899676375405,0.6261319534282018,0.6073738680465718,0.6216041397153945,0.6200834809111727,0.006849664709508547
44,2.299638843536377,0.16640266971348638,0.1597827911376953,0.009213008182102628,1869,10,16,7,True,"{'n_estimators': 1869, 'min_samples_split': 10, 'min_samples_leaf': 16, 'max_depth': 7, 'bootstrap': True}",0.6459948320413437,0.648578811369509,0.582901554404145,0.6269430051813472,0.6088082901554405,0.622645298630357,0.024524461599612885,49,0.6776699029126214,0.6802588996763754,0.6824062095730918,0.6895213454075032,0.6959896507115135,0.6851692016562211,0.006693398918643201
45,0.3699989318847656,0.00633257620053643,0.026135015487670898,0.001465238099611417,301,31,10,8,True,"{'n_estimators': 301, 'min_samples_split': 31, 'min_samples_leaf': 10, 'max_depth': 8, 'bootstrap': True}",0.6459948320413437,0.6408268733850129,0.5984455958549223,0.6347150259067358,0.6062176165803109,0.625239988753665,0.019200421637937587,18,0.6932038834951456,0.6970873786407767,0.7018111254851229,0.6992238033635187,0.7141009055627425,0.7010854193094612,0.0070922222437502635
46,0.5918055057525635,0.01733130730085446,0.034314727783203124,0.0010092169134716692,391,44,2,15,False,"{'n_estimators': 391, 'min_samples_split': 44, 'min_samples_leaf': 2, 'max_depth': 15, 'bootstrap': False}",0.6537467700258398,0.648578811369509,0.5958549222797928,0.6217616580310881,0.5932642487046632,0.6226412820821785,0.025383458021877782,50,0.7423948220064724,0.7378640776699029,0.7496765847347995,0.7451487710219923,0.7509702457956016,0.7452109002457536,0.004796297692376606
47,0.17453179359436036,0.0006312011923834331,0.012160158157348633,0.0004028816197138433,140,21,10,13,True,"{'n_estimators': 140, 'min_samples_split': 21, 'min_samples_leaf': 10, 'max_depth': 13, 'bootstrap': True}",0.6459948320413437,0.648578811369509,0.5932642487046632,0.6347150259067358,0.6113989637305699,0.6267903763505643,0.021294336838277868,9,0.7126213592233009,0.7158576051779936,0.7238033635187581,0.723156532988357,0.7263906856403622,0.7203659093097543,0.005219280869515746
48,1.5055662155151368,0.003144998975824485,0.11231465339660644,0.00101563669000114,1597,26,18,3,True,"{'n_estimators': 1597, 'min_samples_split': 26, 'min_samples_leaf': 18, 'max_depth': 3, 'bootstrap': True}",0.6020671834625323,0.6020671834625323,0.572538860103627,0.6113989637305699,0.582901554404145,0.5941947490326813,0.014257974760120671,91,0.6116504854368932,0.623948220064725,0.6235446313065977,0.6047865459249676,0.6209573091849935,0.6169774383836353,0.007543917793347575
49,1.033031129837036,0.01129363867697905,0.07739434242248536,0.0007958915076299668,1105,31,20,3,False,"{'n_estimators': 1105, 'min_samples_split': 31, 'min_samples_leaf': 20, 'max_depth': 3, 'bootstrap': False}",0.5968992248062015,0.6046511627906976,0.5647668393782384,0.6036269430051814,0.5673575129533679,0.5874603365867375,0.01769234078956028,98,0.6058252427184466,0.6200647249190938,0.6209573091849935,0.6047865459249676,0.6261319534282018,0.6155531552351406,0.008625801645142863
50,0.5315765380859375,0.002270664790005514,0.0343137264251709,0.0004841142738430033,371,11,2,13,True,"{'n_estimators': 371, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_depth': 13, 'bootstrap': True}",0.648578811369509,0.6304909560723514,0.6010362694300518,0.6321243523316062,0.6113989637305699,0.6247258705868177,0.016707723819167027,25,0.8142394822006472,0.8181229773462784,0.8260025873221216,0.8098318240620958,0.8130659767141009,0.8162525695290487,0.005549669162741811
51,1.5763833045959472,0.056879557656476114,0.10352272987365722,0.0007458310489064031,1366,30,4,5,True,"{'n_estimators': 1366, 'min_samples_split': 30, 'min_samples_leaf': 4, 'max_depth': 5, 'bootstrap': True}",0.6459948320413437,0.6330749354005168,0.5932642487046632,0.6398963730569949,0.6088082901554405,0.6242077358717918,0.01997038031758816,31,0.6686084142394823,0.6699029126213593,0.6720569210866753,0.6746442432082794,0.6759379042690815,0.6722300790849756,0.002761821851784641
