,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
28,0.44725561141967773,0.01239769633438574,0.0003990650177001953,0.000488753537412727,best,29,27,21,log_loss,"{'splitter': 'best', 'min_samples_split': 29, 'min_samples_leaf': 27, 'max_depth': 21, 'criterion': 'log_loss'}",0.5218978102189781,0.5456204379562044,0.4981751824817518,0.5429616087751371,0.5594149908592322,0.5336140060582607,0.02140281458875829,75,0.6406392694063927,0.6333333333333333,0.6470319634703197,0.6617982656321314,0.6563213144682793,0.6478248292620913,0.010292828043869481
29,0.4656935691833496,0.03126159762869353,0.0005999088287353515,0.0004898254184635672,best,33,33,16,entropy,"{'splitter': 'best', 'min_samples_split': 33, 'min_samples_leaf': 33, 'max_depth': 16, 'criterion': 'entropy'}",0.5091240875912408,0.5182481751824818,0.49635036496350365,0.5447897623400365,0.5338208409506399,0.5204666462055805,0.01723437707795795,142,0.6264840182648402,0.6114155251141552,0.6351598173515982,0.6289365586490188,0.6362391602008215,0.6276470159160867,0.008907793289801624
30,0.008782529830932617,0.0004016678099714006,0.00020012855529785156,0.0004002571105957031,random,15,30,27,log_loss,"{'splitter': 'random', 'min_samples_split': 15, 'min_samples_leaf': 30, 'max_depth': 27, 'criterion': 'log_loss'}",0.5054744525547445,0.5091240875912408,0.47992700729927007,0.5118829981718465,0.4954296160877514,0.5003676323409707,0.011640978722402603,227,0.5538812785388127,0.5694063926940639,0.5570776255707762,0.5499771793701507,0.5458694659972615,0.555242388434213,0.008017653443062314
31,0.16041097640991211,0.001458281111277523,0.0006000041961669922,0.0004899033781655967,best,22,43,15,gini,"{'splitter': 'best', 'min_samples_split': 22, 'min_samples_leaf': 43, 'max_depth': 15, 'criterion': 'gini'}",0.541970802919708,0.541970802919708,0.5218978102189781,0.526508226691042,0.583180987202925,0.5431057259904722,0.021604885264054532,45,0.632420091324201,0.6301369863013698,0.6415525114155252,0.6321314468279324,0.6184390689183021,0.630936020957466,0.007391260300680352
32,0.419093656539917,0.03322692279529997,0.0005992412567138672,0.0004892785302001441,best,28,42,18,log_loss,"{'splitter': 'best', 'min_samples_split': 28, 'min_samples_leaf': 42, 'max_depth': 18, 'criterion': 'log_loss'}",0.5054744525547445,0.5218978102189781,0.4981751824817518,0.5319926873857403,0.5484460694698354,0.52119724042221,0.01809282934086534,135,0.6132420091324201,0.5990867579908675,0.6123287671232877,0.6312186216339571,0.5951620264719306,0.6102076364704926,0.012690251602111154
33,0.24766526222229004,0.016987023540721655,0.0013968944549560547,0.0004907030854827049,best,34,16,19,gini,"{'splitter': 'best', 'min_samples_split': 34, 'min_samples_leaf': 16, 'max_depth': 19, 'criterion': 'gini'}",0.5583941605839416,0.5474452554744526,0.5583941605839416,0.5575868372943327,0.603290676416819,0.5650222180706975,0.019578415143640438,12,0.7059360730593607,0.7041095890410959,0.7109589041095891,0.7088087631218621,0.7197626654495665,0.7099151989562948,0.0054557248176561384
34,0.4802069664001465,0.016615652550162292,0.0007966995239257812,0.00039835321522157255,best,44,23,21,log_loss,"{'splitter': 'best', 'min_samples_split': 44, 'min_samples_leaf': 23, 'max_depth': 21, 'criterion': 'log_loss'}",0.5218978102189781,0.5328467153284672,0.5127737226277372,0.5429616087751371,0.546617915904936,0.5314195545710512,0.01268524067314006,91,0.6584474885844749,0.6410958904109589,0.6721461187214612,0.672295755362848,0.6617982656321314,0.6611567037423749,0.011445814890467448
35,0.009580421447753906,0.0007980117004756497,0.00039734840393066404,0.0004866514068747238,random,47,33,12,log_loss,"{'splitter': 'random', 'min_samples_split': 47, 'min_samples_leaf': 33, 'max_depth': 12, 'criterion': 'log_loss'}",0.4981751824817518,0.4744525547445255,0.4726277372262774,0.5118829981718465,0.5484460694698354,0.5011169084188473,0.02788272783627118,223,0.5461187214611872,0.5242009132420091,0.554337899543379,0.5344591510725696,0.5476951163852122,0.5413623603408714,0.010707576313515717
36,0.012070894241333008,0.00048373471669247104,0.00039801597595214846,0.0004874788057114475,random,43,22,28,gini,"{'splitter': 'random', 'min_samples_split': 43, 'min_samples_leaf': 22, 'max_depth': 28, 'criterion': 'gini'}",0.5401459854014599,0.5328467153284672,0.5383211678832117,0.5447897623400365,0.5539305301645339,0.5420068322235418,0.007083415654577621,48,0.6109589041095891,0.6333333333333333,0.6378995433789955,0.6157005933363761,0.6029210406207212,0.620162682955803,0.013341336276937546
37,0.16938328742980957,0.006305743668080139,0.0005976676940917969,0.0004884600172397761,best,10,45,18,gini,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 45, 'max_depth': 18, 'criterion': 'gini'}",0.551094890510949,0.5456204379562044,0.5273722627737226,0.5283363802559415,0.5904936014625228,0.5485835145918682,0.022940818931203904,33,0.6360730593607306,0.6365296803652968,0.6310502283105023,0.6344135098128708,0.6234596074851666,0.6323052170669134,0.00482301626919361
38,0.010372781753540039,0.0010168365139148188,0.0007975578308105468,0.0003988117133600341,random,25,30,17,log_loss,"{'splitter': 'random', 'min_samples_split': 25, 'min_samples_leaf': 30, 'max_depth': 17, 'criterion': 'log_loss'}",0.5,0.5565693430656934,0.47992700729927007,0.4954296160877514,0.5429616087751371,0.5149775150455703,0.02948889304059924,187,0.541095890410959,0.5789954337899543,0.5337899543378996,0.5673208580556823,0.5422181652213601,0.552684060363171,0.0173627883978932
39,0.48825936317443847,0.032048321245254786,0.0007975101470947266,0.00039875956035307844,best,17,33,16,log_loss,"{'splitter': 'best', 'min_samples_split': 17, 'min_samples_leaf': 33, 'max_depth': 16, 'criterion': 'log_loss'}",0.5091240875912408,0.5182481751824818,0.49635036496350365,0.5447897623400365,0.5338208409506399,0.5204666462055805,0.01723437707795795,142,0.6264840182648402,0.6114155251141552,0.6351598173515982,0.6289365586490188,0.6362391602008215,0.6276470159160867,0.008907793289801624
40,0.5222371578216553,0.01490290303052024,0.00019927024841308593,0.00039854049682617185,best,25,10,14,entropy,"{'splitter': 'best', 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_depth': 14, 'criterion': 'entropy'}",0.5054744525547445,0.5200729927007299,0.5255474452554745,0.5594149908592322,0.5447897623400365,0.5310599287420436,0.018964359771923015,94,0.7310502283105023,0.7242009132420091,0.7383561643835617,0.7215883158375171,0.7183934276586034,0.7267178098864387,0.0071576946315644275
41,0.010502815246582031,0.0012517750852270204,0.0007944583892822265,0.0003980182181715975,random,39,21,11,entropy,"{'splitter': 'random', 'min_samples_split': 39, 'min_samples_leaf': 21, 'max_depth': 11, 'criterion': 'entropy'}",0.5018248175182481,0.5273722627737226,0.5346715328467153,0.5155393053016454,0.5155393053016454,0.5189894447483954,0.01126615176112209,160,0.5589041095890411,0.5799086757990868,0.5730593607305936,0.5851209493382017,0.5851209493382017,0.576422808959025,0.009815132921561295
42,0.009966802597045899,0.0006309210886697441,0.0007909297943115235,0.0003957174615744288,random,38,22,18,log_loss,"{'splitter': 'random', 'min_samples_split': 38, 'min_samples_leaf': 22, 'max_depth': 18, 'criterion': 'log_loss'}",0.5273722627737226,0.541970802919708,0.5401459854014599,0.5338208409506399,0.583180987202925,0.5452981758496911,0.019625450053677208,36,0.5872146118721461,0.5917808219178082,0.5799086757990868,0.5741670470104975,0.6088544043815609,0.5883851121962198,0.011881886968919574
43,0.010785913467407227,0.0007408743483051303,0.00038328170776367185,0.0004694319931644763,random,42,20,18,gini,"{'splitter': 'random', 'min_samples_split': 42, 'min_samples_leaf': 20, 'max_depth': 18, 'criterion': 'gini'}",0.5547445255474452,0.5383211678832117,0.5437956204379562,0.5758683729433273,0.5484460694698354,0.5522351512563553,0.012992366075246703,25,0.6269406392694064,0.6319634703196347,0.6237442922374429,0.6202647193062528,0.6211775445002282,0.6248181331265931,0.004259142475884981
44,0.010172605514526367,0.00038278882126552326,0.0003920078277587891,0.0004802481340884709,random,27,22,10,log_loss,"{'splitter': 'random', 'min_samples_split': 27, 'min_samples_leaf': 22, 'max_depth': 10, 'criterion': 'log_loss'}",0.5127737226277372,0.46715328467153283,0.5182481751824818,0.5082266910420475,0.4990859232175503,0.5010975593482699,0.01809730032010806,224,0.5643835616438356,0.552054794520548,0.5785388127853881,0.5654952076677316,0.5627567320858056,0.5646458217406618,0.008436919617515262
45,0.012504816055297852,0.0007820221708497193,0.0005972862243652343,0.00048769487249244157,random,30,16,21,gini,"{'splitter': 'random', 'min_samples_split': 30, 'min_samples_leaf': 16, 'max_depth': 21, 'criterion': 'gini'}",0.5401459854014599,0.5401459854014599,0.572992700729927,0.5484460694698354,0.5575868372943327,0.551863515659403,0.0123731874747902,26,0.636986301369863,0.6447488584474886,0.6566210045662101,0.6376083979917846,0.6490187129164765,0.6449966550583646,0.007350047112116622
46,0.010308170318603515,0.0004046223783227703,0.0007910728454589844,0.00039589630124590395,random,28,30,19,entropy,"{'splitter': 'random', 'min_samples_split': 28, 'min_samples_leaf': 30, 'max_depth': 19, 'criterion': 'entropy'}",0.4835766423357664,0.458029197080292,0.5,0.5539305301645339,0.5338208409506399,0.5058714421062465,0.034383883373154546,212,0.5557077625570777,0.5447488584474885,0.5634703196347032,0.5750798722044729,0.5727978092195345,0.5623609244126554,0.01119267962017718
47,0.011686897277832032,0.0003918957077207172,0.0007941246032714844,0.00039782479814387935,random,50,21,16,gini,"{'splitter': 'random', 'min_samples_split': 50, 'min_samples_leaf': 21, 'max_depth': 16, 'criterion': 'gini'}",0.5492700729927007,0.5255474452554745,0.5474452554744526,0.5575868372943327,0.5886654478976234,0.5537030117829168,0.02044016842637665,23,0.6246575342465753,0.6146118721461187,0.6214611872146119,0.6074851665905979,0.6170698311273392,0.6170571182650486,0.005912085849542151
48,0.41785120964050293,0.014420452030927778,0.0003991127014160156,0.0004888116062914885,best,41,33,16,entropy,"{'splitter': 'best', 'min_samples_split': 41, 'min_samples_leaf': 33, 'max_depth': 16, 'criterion': 'entropy'}",0.5091240875912408,0.5182481751824818,0.49635036496350365,0.5447897623400365,0.5338208409506399,0.5204666462055805,0.01723437707795795,142,0.6264840182648402,0.6114155251141552,0.6351598173515982,0.6289365586490188,0.6362391602008215,0.6276470159160867,0.008907793289801624
49,0.009277105331420898,0.00040027200508899093,0.0005987167358398437,0.0004888501755094301,random,42,19,10,log_loss,"{'splitter': 'random', 'min_samples_split': 42, 'min_samples_leaf': 19, 'max_depth': 10, 'criterion': 'log_loss'}",0.4635036496350365,0.5182481751824818,0.4927007299270073,0.5082266910420475,0.546617915904936,0.5058594323383019,0.027522727420212226,213,0.5634703196347032,0.5735159817351598,0.5730593607305936,0.5696029210406207,0.5796439981743496,0.5718585162630855,0.005296272279649057
50,0.41406927108764646,0.005805674807759377,0.0008924961090087891,0.000489889407971638,best,37,24,9,entropy,"{'splitter': 'best', 'min_samples_split': 37, 'min_samples_leaf': 24, 'max_depth': 9, 'criterion': 'entropy'}",0.4908759124087591,0.5127737226277372,0.4835766423357664,0.5228519195612431,0.5210237659963437,0.50622039258597,0.01604298093120439,209,0.6100456621004566,0.6027397260273972,0.6077625570776256,0.6170698311273392,0.6198083067092651,0.6114852166084168,0.006210891478975923
51,0.008976459503173828,0.0006304552577155556,0.0001994609832763672,0.00039892196655273444,random,15,37,13,gini,"{'splitter': 'random', 'min_samples_split': 15, 'min_samples_leaf': 37, 'max_depth': 13, 'criterion': 'gini'}",0.5401459854014599,0.5018248175182481,0.5109489051094891,0.5283363802559415,0.5776965265082267,0.5317905229586731,0.026538359231305233,87,0.5465753424657535,0.5707762557077626,0.5680365296803653,0.5645823824737563,0.5746234596074852,0.5649187939870246,0.009744804306787029
52,0.4662180423736572,0.010257189812019292,0.0005990982055664063,0.0004891617294495371,best,14,16,19,entropy,"{'splitter': 'best', 'min_samples_split': 14, 'min_samples_leaf': 16, 'max_depth': 19, 'criterion': 'entropy'}",0.531021897810219,0.5109489051094891,0.531021897810219,0.5429616087751371,0.5557586837294333,0.5343425986468995,0.014847592675371491,65,0.6940639269406392,0.6904109589041096,0.7114155251141553,0.7028753993610224,0.6914650844363305,0.6980461789512513,0.007994079157080244
53,0.412995719909668,0.010619453889125281,0.0005983352661132812,0.0004885394979932735,best,23,32,12,log_loss,"{'splitter': 'best', 'min_samples_split': 23, 'min_samples_leaf': 32, 'max_depth': 12, 'criterion': 'log_loss'}",0.5182481751824818,0.5164233576642335,0.49635036496350365,0.5246800731261426,0.5356489945155393,0.5182701930903801,0.012860788871910799,168,0.6251141552511416,0.6191780821917808,0.6315068493150685,0.6234596074851666,0.6335006846188955,0.6265518757724106,0.00526952943669047
54,0.011471128463745118,0.0004466686554653231,0.00019965171813964843,0.00039930343627929686,random,11,15,25,entropy,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 15, 'max_depth': 25, 'criterion': 'entropy'}",0.5182481751824818,0.5164233576642335,0.5182481751824818,0.5210237659963437,0.5338208409506399,0.5215528629952362,0.006307725022047604,133,0.6100456621004566,0.6059360730593607,0.6237442922374429,0.6052031036056595,0.6138749429484254,0.611760814790269,0.006751980606576736
55,0.4031680107116699,0.011381876833378955,0.00039925575256347654,0.0004889864411380789,best,30,36,17,log_loss,"{'splitter': 'best', 'min_samples_split': 30, 'min_samples_leaf': 36, 'max_depth': 17, 'criterion': 'log_loss'}",0.5127737226277372,0.5200729927007299,0.48722627737226276,0.5374771480804388,0.5155393053016454,0.5146178892165628,0.016166967725993967,188,0.6200913242009133,0.6095890410958904,0.6187214611872146,0.6362391602008215,0.6230031948881789,0.6215288363146036,0.008614799685292782
56,0.1566009044647217,0.0013014136387466749,0.0003996849060058594,0.0004895131768036267,best,12,47,16,gini,"{'splitter': 'best', 'min_samples_split': 12, 'min_samples_leaf': 47, 'max_depth': 16, 'criterion': 'gini'}",0.541970802919708,0.5437956204379562,0.5255474452554745,0.5319926873857403,0.5850091407678245,0.5456631393533407,0.02076897305397843,35,0.6319634703196347,0.6342465753424658,0.6301369863013698,0.6339570972158831,0.6275673208580557,0.6315742900074818,0.0024936713547459716
57,0.46974997520446776,0.009888778354204344,0.0005908489227294921,0.0004826335604680329,best,35,15,25,log_loss,"{'splitter': 'best', 'min_samples_split': 35, 'min_samples_leaf': 15, 'max_depth': 25, 'criterion': 'log_loss'}",0.5346715328467153,0.5164233576642335,0.5364963503649635,0.5338208409506399,0.5484460694698354,0.5339716302592775,0.010240488994082895,74,0.693607305936073,0.6812785388127854,0.7077625570776256,0.6964856230031949,0.6837060702875399,0.6925680190234438,0.00952143081404825
58,0.13679542541503906,0.0010679238181938973,0.0001926422119140625,0.000385284423828125,best,48,43,8,gini,"{'splitter': 'best', 'min_samples_split': 48, 'min_samples_leaf': 43, 'max_depth': 8, 'criterion': 'gini'}",0.45985401459854014,0.4927007299270073,0.4470802919708029,0.45886654478976235,0.5100548446069469,0.47371128517861194,0.02367721853659891,266,0.5360730593607306,0.5511415525114155,0.5488584474885845,0.5440438156093108,0.5326335006846189,0.542550075130932,0.00715724092141111
59,0.00869436264038086,0.00037560876103330353,0.00019969940185546876,0.0003993988037109375,random,19,25,8,entropy,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 25, 'max_depth': 8, 'criterion': 'entropy'}",0.4781021897810219,0.44525547445255476,0.5072992700729927,0.4936014625228519,0.5301645338208409,0.4908845861300525,0.028513656537781037,246,0.5579908675799087,0.5264840182648401,0.5337899543378996,0.5330899132816066,0.5248744865358284,0.5352458480000166,0.011903263380133899
60,0.44954910278320315,0.009324372953128154,0.0007987022399902344,0.0003993512481006018,best,11,20,21,log_loss,"{'splitter': 'best', 'min_samples_split': 11, 'min_samples_leaf': 20, 'max_depth': 21, 'criterion': 'log_loss'}",0.5364963503649635,0.5145985401459854,0.5164233576642335,0.5648994515539305,0.5447897623400365,0.53544149241383,0.018721070168147842,56,0.6767123287671233,0.6515981735159817,0.6835616438356165,0.6850753080785029,0.670926517571885,0.673574794353822,0.012098167911400346
61,0.008678674697875977,0.0006018199347017628,0.0,0.0,random,34,29,17,entropy,"{'splitter': 'random', 'min_samples_split': 34, 'min_samples_leaf': 29, 'max_depth': 17, 'criterion': 'entropy'}",0.5091240875912408,0.5145985401459854,0.5091240875912408,0.49725776965265084,0.5155393053016454,0.5091287580565527,0.006510515208484023,203,0.563013698630137,0.5484018264840183,0.5634703196347032,0.5417617526243724,0.5559105431309904,0.5545116281008442,0.008418899227428476
62,0.1593937873840332,0.0021077363221750677,0.000599813461303711,0.0004897481706079373,best,21,50,28,gini,"{'splitter': 'best', 'min_samples_split': 21, 'min_samples_leaf': 50, 'max_depth': 28, 'criterion': 'gini'}",0.5437956204379562,0.5328467153284672,0.531021897810219,0.526508226691042,0.5776965265082267,0.5423737973551822,0.01855297293384305,46,0.632420091324201,0.6328767123287671,0.632420091324201,0.6312186216339571,0.6211775445002282,0.6300226122222709,0.0044566211646638225
63,0.008684635162353516,0.0003978135843271242,0.0004002571105957031,0.0004902187803825173,random,45,40,18,log_loss,"{'splitter': 'random', 'min_samples_split': 45, 'min_samples_leaf': 40, 'max_depth': 18, 'criterion': 'log_loss'}",0.48175182481751827,0.4744525547445255,0.5492700729927007,0.49177330895795246,0.4936014625228519,0.4981698448071098,0.02647670801468914,234,0.5260273972602739,0.5324200913242009,0.5625570776255707,0.5431309904153354,0.5120949338201735,0.5352460980891109,0.016952924800466285
64,0.010195016860961914,0.0004039605849453216,0.0005905628204345703,0.00048237444145001965,random,37,19,12,gini,"{'splitter': 'random', 'min_samples_split': 37, 'min_samples_leaf': 19, 'max_depth': 12, 'criterion': 'gini'}",0.5072992700729927,0.5200729927007299,0.531021897810219,0.5246800731261426,0.5173674588665448,0.5200883385153258,0.007894180625891152,150,0.5812785388127854,0.5894977168949772,0.6077625570776256,0.6006389776357828,0.5801004107713373,0.5918556402385016,0.010824022505989147
65,0.00859818458557129,0.0004753658866435507,0.00019969940185546876,0.0003993988037109375,random,48,33,12,entropy,"{'splitter': 'random', 'min_samples_split': 48, 'min_samples_leaf': 33, 'max_depth': 12, 'criterion': 'entropy'}",0.46715328467153283,0.5145985401459854,0.5218978102189781,0.5009140767824497,0.48811700182815354,0.49853614272941993,0.019508280119082035,232,0.5401826484018265,0.5607305936073059,0.5534246575342465,0.5330899132816066,0.5422181652213601,0.5459291956092691,0.009868181739326161
66,0.008989953994750976,0.0006402112643847194,0.0005985260009765625,0.0004886950615045349,random,41,29,23,log_loss,"{'splitter': 'random', 'min_samples_split': 41, 'min_samples_leaf': 29, 'max_depth': 23, 'criterion': 'log_loss'}",0.5164233576642335,0.49635036496350365,0.5383211678832117,0.5338208409506399,0.5082266910420475,0.5186284845007273,0.01567152816378072,166,0.5808219178082191,0.5680365296803653,0.5844748858447488,0.5796439981743496,0.5481515289821999,0.5722257720979765,0.013236944665626601
67,0.12971768379211426,0.0007791017156651695,0.000598907470703125,0.0004890059098706942,best,40,30,7,gini,"{'splitter': 'best', 'min_samples_split': 40, 'min_samples_leaf': 30, 'max_depth': 7, 'criterion': 'gini'}",0.4324817518248175,0.48175182481751827,0.45072992700729925,0.4570383912248629,0.5009140767824497,0.4645831943313895,0.024058406318431366,276,0.517351598173516,0.5273972602739726,0.5200913242009132,0.5340027384755819,0.5157462345960748,0.5229178311440117,0.006831461687039441
68,0.007180261611938477,0.00039849282737495454,0.0005986690521240234,0.0004888112341665077,random,29,45,9,log_loss,"{'splitter': 'random', 'min_samples_split': 29, 'min_samples_leaf': 45, 'max_depth': 9, 'criterion': 'log_loss'}",0.46167883211678834,0.4781021897810219,0.4489051094890511,0.48080438756855576,0.48628884826325414,0.4711558734437342,0.013822176899768286,270,0.5191780821917809,0.5068493150684932,0.5210045662100456,0.5015974440894568,0.52259242355089,0.5142443662221332,0.008418590610130288
69,0.18752121925354004,0.004324332109381443,0.0005990028381347656,0.0004890837770513269,best,22,19,24,gini,"{'splitter': 'best', 'min_samples_split': 22, 'min_samples_leaf': 19, 'max_depth': 24, 'criterion': 'gini'}",0.5583941605839416,0.5638686131386861,0.5656934306569343,0.5594149908592322,0.6087751371115173,0.5712292664700623,0.018967520392270933,3,0.7009132420091324,0.7018264840182649,0.7123287671232876,0.7024189867640347,0.7115472387037882,0.7058069437237016,0.005034993450087774
70,0.4869824409484863,0.012565367424090085,0.0005987644195556641,0.0004888927367282933,best,50,10,28,log_loss,"{'splitter': 'best', 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_depth': 28, 'criterion': 'log_loss'}",0.5218978102189781,0.5364963503649635,0.5127737226277372,0.526508226691042,0.5484460694698354,0.5292244358745113,0.012280351302642848,101,0.6757990867579908,0.6575342465753424,0.6698630136986301,0.6741214057507987,0.6759470561387494,0.6706529617843022,0.0069175840802868
71,0.4123067378997803,0.010150687004229065,0.00039920806884765627,0.0004889284069753907,best,39,33,19,entropy,"{'splitter': 'best', 'min_samples_split': 39, 'min_samples_leaf': 33, 'max_depth': 19, 'criterion': 'entropy'}",0.5091240875912408,0.5182481751824818,0.49635036496350365,0.5447897623400365,0.5338208409506399,0.5204666462055805,0.01723437707795795,142,0.6264840182648402,0.6114155251141552,0.6351598173515982,0.6289365586490188,0.6362391602008215,0.6276470159160867,0.008907793289801624
72,0.010770654678344727,0.0003990430668616663,0.0005999088287353515,0.0004898248382216036,random,13,15,20,entropy,"{'splitter': 'random', 'min_samples_split': 13, 'min_samples_leaf': 15, 'max_depth': 20, 'criterion': 'entropy'}",0.5492700729927007,0.5,0.531021897810219,0.5191956124314442,0.5612431444241316,0.532146145531699,0.021643563243149644,85,0.6210045662100456,0.6168949771689498,0.6164383561643836,0.5988133272478321,0.6220903696942036,0.615048319297083,0.008414091343825382
73,0.15780744552612305,0.002756454270808566,0.0007983684539794922,0.0003991845224674792,best,18,46,24,gini,"{'splitter': 'best', 'min_samples_split': 18, 'min_samples_leaf': 46, 'max_depth': 24, 'criterion': 'gini'}",0.5529197080291971,0.5456204379562044,0.5273722627737226,0.5283363802559415,0.5904936014625228,0.5489484780955177,0.02299232671521276,32,0.634703196347032,0.6360730593607306,0.6310502283105023,0.6344135098128708,0.6234596074851666,0.6319399202632605,0.004550701821900129
74,0.4693295001983643,0.010098649866880798,0.00039873123168945315,0.0004883463590768718,best,14,16,18,entropy,"{'splitter': 'best', 'min_samples_split': 14, 'min_samples_leaf': 16, 'max_depth': 18, 'criterion': 'entropy'}",0.531021897810219,0.5109489051094891,0.5328467153284672,0.5429616087751371,0.5557586837294333,0.534707562150549,0.014783772605998637,60,0.6940639269406392,0.6904109589041096,0.7114155251141553,0.7028753993610224,0.6914650844363305,0.6980461789512513,0.007994079157080244
75,0.1900965690612793,0.0013927978370400257,0.0007977485656738281,0.00039887486712589096,best,31,11,14,gini,"{'splitter': 'best', 'min_samples_split': 31, 'min_samples_leaf': 11, 'max_depth': 14, 'criterion': 'gini'}",0.5474452554744526,0.5127737226277372,0.5437956204379562,0.546617915904936,0.5722120658135283,0.5445689160517221,0.018911096047568226,39,0.693607305936073,0.673972602739726,0.7073059360730594,0.6928343222272935,0.6937471474212689,0.6922934628794841,0.010631652541414955
76,0.4683703422546387,0.013990370447614196,0.000399017333984375,0.0004886948056076288,best,43,14,12,entropy,"{'splitter': 'best', 'min_samples_split': 43, 'min_samples_leaf': 14, 'max_depth': 12, 'criterion': 'entropy'}",0.5109489051094891,0.5182481751824818,0.5145985401459854,0.5374771480804388,0.526508226691042,0.5215561990418874,0.009485419546446612,131,0.6643835616438356,0.654337899543379,0.6748858447488585,0.6686444545869465,0.6599726152441807,0.6644448751534402,0.007054163841811178
77,0.34379138946533205,0.011244723985592267,0.0007991313934326172,0.0003995682965643652,best,29,13,5,entropy,"{'splitter': 'best', 'min_samples_split': 29, 'min_samples_leaf': 13, 'max_depth': 5, 'criterion': 'entropy'}",0.395985401459854,0.46897810218978103,0.458029197080292,0.4606946983546618,0.4625228519195612,0.4492420502008301,0.026872064221191636,285,0.5095890410958904,0.5319634703196348,0.5401826484018265,0.5358283888635327,0.5326335006846189,0.5300394098731006,0.01063058290468126
78,0.3815743923187256,0.004190318572769775,0.000598907470703125,0.000489006049362041,best,16,25,7,entropy,"{'splitter': 'best', 'min_samples_split': 16, 'min_samples_leaf': 25, 'max_depth': 7, 'criterion': 'entropy'}",0.4562043795620438,0.49452554744525545,0.45985401459854014,0.4954296160877514,0.506398537477148,0.48248241903414774,0.020431483649748835,257,0.5607305936073059,0.5671232876712329,0.5621004566210046,0.5787311729803742,0.5823824737562757,0.5702135969272387,0.008785568552956305
79,0.007282829284667969,0.00040067553037670856,0.00039916038513183595,0.0004888696868767488,random,26,48,24,entropy,"{'splitter': 'random', 'min_samples_split': 26, 'min_samples_leaf': 48, 'max_depth': 24, 'criterion': 'entropy'}",0.4762773722627737,0.5182481751824818,0.4635036496350365,0.5100548446069469,0.4826325411334552,0.4901433165641388,0.02071086690599314,249,0.5388127853881278,0.5383561643835616,0.5100456621004567,0.5340027384755819,0.4933820173436787,0.5229198735382814,0.01817648968345847
80,0.3758816719055176,0.008656274996230192,0.00019969940185546876,0.0003993988037109375,best,44,48,12,entropy,"{'splitter': 'best', 'min_samples_split': 44, 'min_samples_leaf': 48, 'max_depth': 12, 'criterion': 'entropy'}",0.5072992700729927,0.5145985401459854,0.5018248175182481,0.5246800731261426,0.5374771480804388,0.5171759697887616,0.012714555625738396,175,0.5831050228310503,0.591324200913242,0.5986301369863014,0.6010953902327705,0.5700593336376084,0.5888428169201945,0.011294387797610191
81,0.15512504577636718,0.0014637560860761933,0.00019969940185546876,0.0003993988037109375,best,47,47,14,gini,"{'splitter': 'best', 'min_samples_split': 47, 'min_samples_leaf': 47, 'max_depth': 14, 'criterion': 'gini'}",0.5401459854014599,0.5328467153284672,0.5291970802919708,0.5283363802559415,0.5850091407678245,0.5431070604091328,0.02136112133671537,44,0.6269406392694064,0.6214611872146119,0.6296803652968036,0.6248288452761296,0.6157005933363761,0.6237223260786655,0.00482785875941244
82,0.006683921813964844,0.0006003928708594046,0.00039944648742675783,0.000489220321541445,random,26,28,6,gini,"{'splitter': 'random', 'min_samples_split': 26, 'min_samples_leaf': 28, 'max_depth': 6, 'criterion': 'gini'}",0.4197080291970803,0.42700729927007297,0.45072992700729925,0.4405850091407678,0.5027422303473492,0.44815449899251386,0.029326288958768792,286,0.4529680365296804,0.43561643835616437,0.4730593607305936,0.478776814240073,0.45823824737562757,0.4597317794464278,0.015296184526654428
83,0.38094229698181153,0.0064653235677045095,0.0007986545562744141,0.0003993273742220608,best,43,47,21,log_loss,"{'splitter': 'best', 'min_samples_split': 43, 'min_samples_leaf': 47, 'max_depth': 21, 'criterion': 'log_loss'}",0.5072992700729927,0.5164233576642335,0.49452554744525545,0.5411334552102377,0.5411334552102377,0.5201030171205915,0.018526961108888195,146,0.5881278538812785,0.5922374429223745,0.6082191780821918,0.610223642172524,0.5787311729803742,0.5955078580077486,0.012039511600262554
84,0.010970306396484376,0.0006309020060643218,0.00039916038513183595,0.000488869640366668,random,11,13,24,entropy,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 13, 'max_depth': 24, 'criterion': 'entropy'}",0.5091240875912408,0.49635036496350365,0.5145985401459854,0.526508226691042,0.5045703839122486,0.5102303206608042,0.010099142260220328,200,0.6292237442922375,0.6273972602739726,0.6237442922374429,0.6280237334550434,0.6134185303514377,0.6243615121220267,0.005768860269211714
