,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.014098596572875977,0.001941984255754931,0.22838749885559081,0.005616106552809474,uniform,397,kd_tree,"{'weights': 'uniform', 'n_neighbors': 397, 'algorithm': 'kd_tree'}",0.663023679417122,0.6320582877959927,0.6466302367941712,0.6478102189781022,0.6879562043795621,0.6554957254729901,0.018959589478094414,35,0.6577028258887876,0.6627164995442115,0.6704649042844121,0.6592255125284738,0.6555808656036447,0.6611381215699059,0.005211958873015171
13,0.009134960174560548,0.0004640637039533103,0.1522064685821533,0.0011208284398474134,uniform,171,ball_tree,"{'weights': 'uniform', 'n_neighbors': 171, 'algorithm': 'ball_tree'}",0.6830601092896175,0.6775956284153005,0.7103825136612022,0.6678832116788321,0.708029197080292,0.6893901320250488,0.016910481713431166,3,0.7005469462169553,0.6941659070191432,0.6982680036463081,0.6970387243735763,0.6979498861047836,0.6975938934721533,0.002066929105944609
14,0.008618545532226563,0.00048610379161126286,0.15658016204833985,0.0017377596079621532,uniform,274,ball_tree,"{'weights': 'uniform', 'n_neighbors': 274, 'algorithm': 'ball_tree'}",0.6812386156648452,0.6721311475409836,0.6903460837887068,0.656934306569343,0.6843065693430657,0.6769913445813888,0.011625895005150386,18,0.6905195989061076,0.6850501367365542,0.6937101185050136,0.6902050113895216,0.6870159453302961,0.6893001621734987,0.003001128311015283
15,0.01299753189086914,2.90521036358093e-05,0.21518759727478026,0.0038981728141472475,uniform,305,kd_tree,"{'weights': 'uniform', 'n_neighbors': 305, 'algorithm': 'kd_tree'}",0.668488160291439,0.663023679417122,0.6867030965391621,0.6624087591240876,0.6970802919708029,0.6755407974685228,0.013909817471844504,20,0.6795806745670009,0.678669097538742,0.6886964448495898,0.6829157175398634,0.6797266514806378,0.6819177171951669,0.0036813915897174524
16,0.009204912185668945,0.00040311367198495756,0.176552152633667,0.0011734679825939204,uniform,438,ball_tree,"{'weights': 'uniform', 'n_neighbors': 438, 'algorithm': 'ball_tree'}",0.6539162112932605,0.6284153005464481,0.6375227686703097,0.6423357664233577,0.6806569343065694,0.648569396247989,0.018029266346507467,42,0.6494986326344576,0.6531449407474932,0.6567912488605288,0.6546697038724374,0.6469248291571754,0.6522058710544185,0.0035551809251096033
17,0.0014023780822753906,0.00048355926671111825,0.05325779914855957,0.004593071864372411,uniform,469,brute,"{'weights': 'uniform', 'n_neighbors': 469, 'algorithm': 'brute'}",0.639344262295082,0.6138433515482696,0.6320582877959927,0.6386861313868614,0.6824817518248175,0.6412827569702046,0.02256488069771818,47,0.6417502278942571,0.6485870556061987,0.6494986326344576,0.6460136674259681,0.6432801822323463,0.6458259531586455,0.0029745582510368384
18,0.013299083709716797,0.0004336596996802708,0.19943881034851074,0.0020829898413758205,uniform,100,kd_tree,"{'weights': 'uniform', 'n_neighbors': 100, 'algorithm': 'kd_tree'}",0.6830601092896175,0.6994535519125683,0.7067395264116576,0.6715328467153284,0.7025547445255474,0.6926681557709439,0.01327256987755932,1,0.7028258887876025,0.7023701002734731,0.7114858705560619,0.7084282460136674,0.7056947608200456,0.7061609732901701,0.0034411020743449106
19,0.013381195068359376,0.0008114411266363285,0.21279535293579102,0.007798195093144874,uniform,202,kd_tree,"{'weights': 'uniform', 'n_neighbors': 202, 'algorithm': 'kd_tree'}",0.6794171220400729,0.6775956284153005,0.692167577413479,0.666058394160584,0.7007299270072993,0.6831937298073472,0.012060426080735218,8,0.6941659070191432,0.695077484047402,0.6978122151321786,0.6965831435079727,0.696127562642369,0.695953262469813,0.0012525544319910626
20,0.012889528274536132,0.000672729099133094,0.22250781059265137,0.010846952736085304,uniform,315,kd_tree,"{'weights': 'uniform', 'n_neighbors': 315, 'algorithm': 'kd_tree'}",0.6666666666666666,0.6557377049180327,0.6848816029143898,0.6587591240875912,0.6952554744525548,0.672260114607847,0.015327373997633096,24,0.6768459434822243,0.6763901549680948,0.6877848678213309,0.6824601366742596,0.6765375854214123,0.6800037376734644,0.00450829763849562
21,0.0014019012451171875,0.00048315361226441994,0.04896764755249024,0.004650724174085745,uniform,417,brute,"{'weights': 'uniform', 'n_neighbors': 417, 'algorithm': 'brute'}",0.6612021857923497,0.6302367941712204,0.6357012750455373,0.6441605839416058,0.6824817518248175,0.6507565181551062,0.019009619614276593,38,0.6545123062898814,0.6586144029170465,0.662260711030082,0.6533029612756264,0.6492027334851936,0.655578622999566,0.0044907436992458845
22,0.0017952919006347656,0.00039875528381182456,0.043483829498291014,0.0035458866273384943,uniform,315,brute,"{'weights': 'uniform', 'n_neighbors': 315, 'algorithm': 'brute'}",0.6666666666666666,0.6557377049180327,0.6848816029143898,0.6587591240875912,0.6952554744525548,0.672260114607847,0.015327373997633096,24,0.6768459434822243,0.6763901549680948,0.6877848678213309,0.6824601366742596,0.6765375854214123,0.6800037376734644,0.00450829763849562
23,0.010178089141845703,0.0029155432802088536,0.15983762741088867,0.0033018676099511586,uniform,243,ball_tree,"{'weights': 'uniform', 'n_neighbors': 243, 'algorithm': 'ball_tree'}",0.6721311475409836,0.6775956284153005,0.692167577413479,0.666058394160584,0.6897810218978102,0.6795467538856313,0.01004748112113891,14,0.6886964448495898,0.6891522333637192,0.6973564266180492,0.6952164009111618,0.6856492027334852,0.6912141416952011,0.004365880253205498
24,0.008379602432250976,0.0007844508306327709,0.17675404548645018,0.014658053836594003,uniform,346,ball_tree,"{'weights': 'uniform', 'n_neighbors': 346, 'algorithm': 'ball_tree'}",0.6666666666666666,0.639344262295082,0.663023679417122,0.6478102189781022,0.6916058394160584,0.6616901333546062,0.01796376171390651,28,0.6686417502278943,0.6704649042844121,0.6814038286235187,0.6774487471526196,0.6665148063781321,0.6728948073333153,0.005618525553063888
